alert_id,alert_ref,transaction_id,customer_id,merchant_id,device_id,alert_ts,rule_name,severity,risk_score,alert_status,dq_issue_count,is_valid_record,cleaned_at
9579,ALT_96349_1,96349,5613,779,12176,2025-09-14 22:39:20.078382,high_chargeback_customer,low,42.74,resolved,0,True,2026-05-27 17:15:33.149438
9580,ALT_96377_1,96377,9134,793,11577,2025-11-06 17:39:20.078382,merchant_chargeback_spike,medium,67.9,open,0,True,2026-05-27 17:15:33.149438
9581,ALT_96388_1,96388,8935,1126,4127,2026-01-05 09:39:20.078382,shared_device_many_customers,medium,82.04,false_positive,0,True,2026-05-27 17:15:33.149438
9582,ALT_96392_1,96392,2885,723,9866,2025-08-06 15:39:20.078382,emulator_device_usage,medium,36.99,false_positive,0,True,2026-05-27 17:15:33.149438
9583,ALT_96415_1,96415,2204,1159,3016,2026-01-28 10:39:20.078382,repeated_failed_payments,high,28.05,resolved,0,True,2026-05-27 17:15:33.149438
9584,ALT_96422_1,96422,9011,342,7049,2025-07-16 14:39:20.078382,high_chargeback_customer,medium,57.43,resolved,0,True,2026-05-27 17:15:33.149438
9585,ALT_96423_1,96423,8744,895,5929,2025-06-10 21:39:20.078382,shared_device_many_customers,medium,91.05,under_review,2,False,2026-05-27 17:15:33.149438
9586,ALT_96425_1,96425,71,181,7100,2025-12-16 19:39:20.078382,high_chargeback_customer,medium,76.69,open,0,True,2026-05-27 17:15:33.149438
9587,ALT_96431_1,96431,7956,1084,13273,2026-03-28 21:39:20.078382,merchant_chargeback_spike,medium,60.59,false_positive,2,False,2026-05-27 17:15:33.149438
9588,ALT_96451_1,96451,6804,668,1021,2026-01-17 19:39:20.078382,shared_device_many_customers,high,70.22,false_positive,0,True,2026-05-27 17:15:33.149438
9589,ALT_96480_1,96480,2174,85,14269,2026-02-14 20:39:20.078382,repeated_failed_payments,medium,80.47,false_positive,0,True,2026-05-27 17:15:33.149438
9590,ALT_96481_1,96481,9816,565,2393,2026-01-10 04:39:20.078382,emulator_device_usage,low,70.25,under_review,0,True,2026-05-27 17:15:33.149438
9591,ALT_96496_1,96496,5983,310,4166,2026-02-08 02:39:20.078382,emulator_device_usage,high,38.18,resolved,2,False,2026-05-27 17:15:33.149438
9592,ALT_96503_1,96503,686,735,6849,2025-12-26 23:39:20.078382,repeated_failed_payments,low,48.37,false_positive,0,True,2026-05-27 17:15:33.149438
9593,ALT_96507_1,96507,8273,262,7879,2025-10-10 21:39:20.078382,cross_border_high_risk_merchant,low,91.62,resolved,0,True,2026-05-27 17:15:33.149438
9594,ALT_96508_1,96508,471,44,3250,2026-03-25 18:39:20.078382,high_chargeback_customer,medium,90.38,resolved,0,True,2026-05-27 17:15:33.149438
9595,ALT_96511_1,96511,454,74,8230,2025-09-17 06:39:20.078382,cross_border_high_risk_merchant,high,97.15,open,0,True,2026-05-27 17:15:33.149438
9596,ALT_96537_1,96537,1347,1141,5885,2025-04-30 06:39:20.078382,high_chargeback_customer,low,48.71,under_review,0,True,2026-05-27 17:15:33.149438
9597,ALT_96548_1,96548,9836,332,11129,2025-07-29 14:39:20.078382,merchant_chargeback_spike,high,20.06,resolved,0,True,2026-05-27 17:15:33.149438
9599,ALT_96566_1,96566,9124,1115,11363,2025-06-29 15:39:20.078382,high_chargeback_customer,high,65.66,under_review,0,True,2026-05-27 17:15:33.149438
9600,ALT_96571_1,96571,470,520,1598,2026-03-19 10:39:20.078382,repeated_failed_payments,medium,72.63,under_review,0,True,2026-05-27 17:15:33.149438
9601,ALT_96586_1,96586,3252,1183,14215,2025-10-24 20:39:20.078382,merchant_chargeback_spike,medium,47.05,under_review,0,True,2026-05-27 17:15:33.149438
9602,ALT_96589_1,96589,4979,253,3236,2025-07-09 21:39:20.078382,repeated_failed_payments,medium,67.93,under_review,0,True,2026-05-27 17:15:33.149438
9604,ALT_96600_1,96600,2819,598,11329,2025-10-26 20:39:20.078382,cross_border_high_risk_merchant,low,35.89,under_review,2,False,2026-05-27 17:15:33.149438
9605,ALT_96608_1,96608,3009,612,14884,2025-11-27 18:39:20.078382,merchant_chargeback_spike,low,76.74,under_review,0,True,2026-05-27 17:15:33.149438
9606,ALT_96639_1,96639,9686,450,12775,2025-05-19 23:39:20.078382,high_chargeback_customer,high,90.1,under_review,0,True,2026-05-27 17:15:33.149438
9607,ALT_96651_1,96651,7744,1016,985,2026-03-04 22:39:20.078382,merchant_chargeback_spike,low,28.81,false_positive,0,True,2026-05-27 17:15:33.149438
9608,ALT_96655_1,96655,5611,206,5100,2025-08-08 04:39:20.078382,shared_device_many_customers,low,94.97,false_positive,2,False,2026-05-27 17:15:33.149438
9609,ALT_96676_1,96676,7432,203,9998,2025-08-18 07:39:20.078382,shared_device_many_customers,low,96.16,resolved,2,False,2026-05-27 17:15:33.149438
9610,ALT_96682_1,96682,7136,228,6900,2026-01-24 19:39:20.078382,merchant_chargeback_spike,medium,52.15,under_review,0,True,2026-05-27 17:15:33.149438
9611,ALT_96686_1,96686,7175,383,5745,2025-08-08 03:39:20.078382,repeated_failed_payments,high,54.56,resolved,0,True,2026-05-27 17:15:33.149438
9612,ALT_96692_1,96692,8787,415,11677,2025-09-04 13:39:20.078382,cross_border_high_risk_merchant,high,56.51,false_positive,2,False,2026-05-27 17:15:33.149438
9613,ALT_96697_1,96697,8472,89,14398,2026-03-12 22:39:20.078382,repeated_failed_payments,medium,59.97,open,0,True,2026-05-27 17:15:33.149438
9614,ALT_96699_1,96699,9354,1115,12567,2025-04-30 19:39:20.078382,repeated_failed_payments,medium,33.17,resolved,0,True,2026-05-27 17:15:33.149438
9615,ALT_96705_1,96705,4197,443,12697,2026-03-27 17:39:20.078382,cross_border_high_risk_merchant,low,96.72,false_positive,0,True,2026-05-27 17:15:33.149438
9616,ALT_96715_1,96715,5969,508,1596,2025-06-27 15:39:20.078382,merchant_chargeback_spike,medium,52.0,false_positive,3,False,2026-05-27 17:15:33.149438
9618,ALT_96729_1,96729,6826,343,7964,2025-06-05 14:39:20.078382,merchant_chargeback_spike,low,91.15,open,0,True,2026-05-27 17:15:33.149438
9619,ALT_96737_1,96737,7549,892,4178,2026-01-08 19:39:20.078382,repeated_failed_payments,medium,25.21,open,0,True,2026-05-27 17:15:33.149438
9620,ALT_96741_1,96741,4899,44,5262,2025-11-21 13:39:20.078382,merchant_chargeback_spike,high,86.02,under_review,0,True,2026-05-27 17:15:33.149438
9621,ALT_96745_1,96745,5966,950,2448,2026-01-26 12:39:20.078382,repeated_failed_payments,high,24.25,false_positive,0,True,2026-05-27 17:15:33.149438
9617,ALT_96718_1,96718,410,1081,892,2025-11-14 17:39:20.078382,high_chargeback_customer,medium,32.67,under_review,2,False,2026-05-27 17:15:33.149438
9622,ALT_96749_1,96749,7518,151,4314,2026-01-31 20:39:20.078382,merchant_chargeback_spike,low,85.87,open,0,True,2026-05-27 17:15:33.149438
9623,ALT_96775_1,96775,100,593,14398,2025-09-08 21:39:20.078382,repeated_failed_payments,low,52.5,false_positive,0,True,2026-05-27 17:15:33.149438
9624,ALT_96784_1,96784,2215,472,14906,2026-01-08 18:39:20.078382,repeated_failed_payments,high,78.18,open,2,False,2026-05-27 17:15:33.149438
9625,ALT_96791_1,96791,8854,955,2484,2025-11-23 07:39:20.078382,high_chargeback_customer,medium,53.75,false_positive,0,True,2026-05-27 17:15:33.149438
9627,ALT_96827_1,96827,9628,883,9289,2025-11-15 00:39:20.078382,high_chargeback_customer,high,25.65,under_review,0,True,2026-05-27 17:15:33.149438
9628,ALT_96832_1,96832,3988,757,8012,2025-11-08 18:39:20.078382,cross_border_high_risk_merchant,low,70.05,under_review,2,False,2026-05-27 17:15:33.149438
9629,ALT_96841_1,96841,5549,1092,6950,2025-07-15 22:39:20.078382,cross_border_high_risk_merchant,medium,67.49,resolved,0,True,2026-05-27 17:15:33.149438
9630,ALT_96869_1,96869,7938,787,7240,2025-09-03 00:39:20.078382,cross_border_high_risk_merchant,low,50.6,open,0,True,2026-05-27 17:15:33.149438
9631,ALT_96870_1,96870,1870,950,5001,2025-12-14 17:39:20.078382,shared_device_many_customers,medium,85.52,under_review,0,True,2026-05-27 17:15:33.149438
9633,ALT_96884_1,96884,8057,1182,940,2025-04-21 11:39:20.078382,cross_border_high_risk_merchant,medium,39.92,resolved,0,True,2026-05-27 17:15:33.149438
9634,ALT_96885_1,96885,911,997,4544,2026-01-26 16:39:20.078382,shared_device_many_customers,low,93.91,open,2,False,2026-05-27 17:15:33.149438
9635,ALT_96886_1,96886,444,1015,12312,2025-10-05 20:39:20.078382,repeated_failed_payments,low,71.93,under_review,2,False,2026-05-27 17:15:33.149438
9636,ALT_96911_1,96911,3916,725,12020,2025-07-03 00:39:20.078382,merchant_chargeback_spike,low,62.67,false_positive,0,True,2026-05-27 17:15:33.149438
9637,ALT_96912_1,96912,3961,836,14357,2026-02-01 18:39:20.078382,merchant_chargeback_spike,high,82.31,under_review,0,True,2026-05-27 17:15:33.149438
9638,ALT_96914_1,96914,7813,1030,10445,2025-05-11 20:39:20.078382,merchant_chargeback_spike,medium,80.96,under_review,0,True,2026-05-27 17:15:33.149438
9639,ALT_96929_1,96929,5570,225,10701,2026-02-11 20:39:20.078382,emulator_device_usage,low,62.76,under_review,0,True,2026-05-27 17:15:33.149438
9640,ALT_96944_1,96944,5637,95,9522,2025-07-10 14:39:20.078382,high_chargeback_customer,low,80.54,open,0,True,2026-05-27 17:15:33.149438
9642,ALT_96966_1,96966,1091,154,7798,2025-06-20 10:39:20.078382,emulator_device_usage,high,87.84,under_review,2,False,2026-05-27 17:15:33.149438
9643,ALT_96987_1,96987,4075,716,7907,2025-07-31 05:39:20.078382,shared_device_many_customers,low,89.33,false_positive,0,True,2026-05-27 17:15:33.149438
9644,ALT_97035_1,97035,1123,522,12838,2025-08-24 04:39:20.078382,merchant_chargeback_spike,high,87.56,false_positive,0,True,2026-05-27 17:15:33.149438
9645,ALT_97057_1,97057,2329,501,12155,2025-05-10 14:39:20.078382,repeated_failed_payments,high,41.72,resolved,0,True,2026-05-27 17:15:33.149438
9646,ALT_97062_1,97062,7589,694,3037,2025-04-22 12:39:20.078382,emulator_device_usage,medium,53.36,false_positive,0,True,2026-05-27 17:15:33.149438
9647,ALT_97079_1,97079,2143,885,2434,2026-02-27 00:39:20.078382,merchant_chargeback_spike,low,52.19,resolved,2,False,2026-05-27 17:15:33.149438
9648,ALT_97081_1,97081,1518,977,3063,2025-10-02 17:39:20.078382,merchant_chargeback_spike,low,56.12,open,0,True,2026-05-27 17:15:33.149438
9650,ALT_97103_1,97103,1126,17,11611,2026-01-04 07:39:20.078382,merchant_chargeback_spike,medium,44.93,under_review,0,True,2026-05-27 17:15:33.149438
9651,ALT_97106_1,97106,9789,13,13201,2025-06-25 02:39:20.078382,merchant_chargeback_spike,high,60.39,resolved,0,True,2026-05-27 17:15:33.149438
9652,ALT_97111_1,97111,4284,435,14043,2025-09-28 20:39:20.078382,cross_border_high_risk_merchant,low,88.13,under_review,0,True,2026-05-27 17:15:33.149438
9653,ALT_97119_1,97119,4805,240,3749,2026-02-28 00:39:20.078382,emulator_device_usage,high,28.13,resolved,0,True,2026-05-27 17:15:33.149438
9654,ALT_97128_1,97128,5766,384,14762,2026-04-04 18:39:20.078382,repeated_failed_payments,medium,48.7,open,0,True,2026-05-27 17:15:33.149438
9655,ALT_97135_1,97135,7793,172,11524,2025-08-10 15:39:20.078382,shared_device_many_customers,medium,30.05,under_review,2,False,2026-05-27 17:15:33.149438
9656,ALT_97139_1,97139,7822,952,3660,2026-01-11 07:39:20.078382,repeated_failed_payments,medium,28.26,open,2,False,2026-05-27 17:15:33.149438
9657,ALT_97140_1,97140,5887,243,12187,2025-11-29 04:39:20.078382,shared_device_many_customers,high,45.35,under_review,0,True,2026-05-27 17:15:33.149438
9658,ALT_97150_1,97150,987,194,3245,2026-02-09 00:39:20.078382,high_chargeback_customer,high,82.34,open,2,False,2026-05-27 17:15:33.149438
9659,ALT_97164_1,97164,3495,1047,12250,2025-06-28 03:39:20.078382,high_chargeback_customer,high,59.05,under_review,2,False,2026-05-27 17:15:33.149438
9660,ALT_97165_1,97165,7537,850,11893,2026-03-09 18:39:20.078382,merchant_chargeback_spike,medium,30.56,resolved,0,True,2026-05-27 17:15:33.149438
9662,ALT_97173_1,97173,9221,510,3002,2025-06-23 06:39:20.078382,high_chargeback_customer,low,71.33,resolved,0,True,2026-05-27 17:15:33.149438
9663,ALT_97180_1,97180,4894,1127,1711,2025-11-19 16:39:20.078382,shared_device_many_customers,high,23.13,false_positive,0,True,2026-05-27 17:15:33.149438
9665,ALT_97196_1,97196,660,790,12373,2025-07-16 08:39:20.078382,shared_device_many_customers,low,48.23,open,0,True,2026-05-27 17:15:33.149438
9666,ALT_97204_1,97204,6640,1177,5909,2025-07-06 16:39:20.078382,repeated_failed_payments,medium,81.37,resolved,0,True,2026-05-27 17:15:33.149438
9667,ALT_97209_1,97209,6834,284,13754,2025-05-13 11:39:20.078382,merchant_chargeback_spike,medium,84.99,false_positive,2,False,2026-05-27 17:15:33.149438
9668,ALT_97231_1,97231,9135,269,7202,2025-05-04 15:39:20.078382,repeated_failed_payments,high,80.3,false_positive,2,False,2026-05-27 17:15:33.149438
9669,ALT_97260_1,97260,6101,232,11817,2025-10-11 10:39:20.078382,cross_border_high_risk_merchant,low,74.67,under_review,2,False,2026-05-27 17:15:33.149438
9670,ALT_97264_1,97264,7280,1158,9717,2025-06-27 17:39:20.078382,emulator_device_usage,medium,24.02,under_review,0,True,2026-05-27 17:15:33.149438
9671,ALT_97271_1,97271,9559,1120,7902,2025-12-15 00:39:20.078382,cross_border_high_risk_merchant,high,64.69,under_review,0,True,2026-05-27 17:15:33.149438
9672,ALT_97273_1,97273,5356,167,1242,2025-10-10 16:39:20.078382,repeated_failed_payments,medium,70.27,open,0,True,2026-05-27 17:15:33.149438
9673,ALT_97285_1,97285,7232,1018,2083,2026-01-31 02:39:20.078382,cross_border_high_risk_merchant,low,87.14,under_review,3,False,2026-05-27 17:15:33.149438
9674,ALT_97297_1,97297,9521,429,14092,2026-03-13 21:39:20.078382,merchant_chargeback_spike,high,21.17,under_review,0,True,2026-05-27 17:15:33.149438
9675,ALT_97312_1,97312,4212,28,2223,2025-09-18 21:39:20.078382,emulator_device_usage,high,26.14,resolved,2,False,2026-05-27 17:15:33.149438
9676,ALT_97333_1,97333,5140,941,13578,2025-07-24 06:39:20.078382,emulator_device_usage,high,31.04,under_review,0,True,2026-05-27 17:15:33.149438
9677,ALT_97334_1,97334,6142,846,13094,2025-09-11 19:39:20.078382,shared_device_many_customers,high,84.42,false_positive,0,True,2026-05-27 17:15:33.149438
9632,ALT_96880_1,96880,2506,881,10983,2026-05-17 11:42:30.330496,shared_device_many_customers,high,37.25,false_positive,0,True,2026-05-27 17:15:33.149438
9641,ALT_96947_1,96947,4307,261,11999,2026-04-21 11:42:30.330496,cross_border_high_risk_merchant,medium,87.62,resolved,0,True,2026-05-27 17:15:33.149438
9661,ALT_97171_1,97171,3332,445,14397,2025-09-01 22:39:20.078382,repeated_failed_payments,high,26.49,false_positive,0,True,2026-05-27 17:15:33.149438
9649,ALT_97091_1,97091,7638,752,14655,2025-10-30 16:39:20.078382,repeated_failed_payments,low,90.57,open,0,True,2026-05-27 17:15:33.149438
9679,ALT_97350_1,97350,6256,871,10940,2025-04-21 22:39:20.078382,emulator_device_usage,medium,86.81,open,2,False,2026-05-27 17:15:33.149438
9680,ALT_97351_1,97351,2733,656,8777,2025-08-30 15:39:20.078382,shared_device_many_customers,medium,47.77,under_review,2,False,2026-05-27 17:15:33.149438
9681,ALT_97353_1,97353,8046,191,2887,2026-04-05 17:39:20.078382,emulator_device_usage,high,66.11,open,2,False,2026-05-27 17:15:33.149438
9682,ALT_97372_1,97372,9260,47,3318,2026-02-22 05:39:20.078382,shared_device_many_customers,low,70.79,open,0,True,2026-05-27 17:15:33.149438
9683,ALT_97378_1,97378,9807,841,10065,2025-11-25 10:39:20.078382,high_chargeback_customer,medium,56.42,under_review,0,True,2026-05-27 17:15:33.149438
9684,ALT_97397_1,97397,515,711,6180,2026-01-02 14:39:20.078382,cross_border_high_risk_merchant,medium,31.5,false_positive,3,False,2026-05-27 17:15:33.149438
9686,ALT_97414_1,97414,3576,19,7588,2025-07-17 11:39:20.078382,emulator_device_usage,medium,97.48,open,0,True,2026-05-27 17:15:33.149438
9688,ALT_97434_1,97434,2191,1161,8601,2026-01-26 19:39:20.078382,cross_border_high_risk_merchant,high,24.0,false_positive,2,False,2026-05-27 17:15:33.149438
9689,ALT_97435_1,97435,5143,880,7242,2025-09-02 19:39:20.078382,shared_device_many_customers,high,29.05,resolved,2,False,2026-05-27 17:15:33.149438
9690,ALT_97470_1,97470,3631,473,2942,2025-07-25 07:39:20.078382,shared_device_many_customers,low,62.88,resolved,0,True,2026-05-27 17:15:33.149438
9691,ALT_97478_1,97478,511,105,13520,2026-04-14 13:39:20.078382,high_chargeback_customer,medium,73.65,open,0,True,2026-05-27 17:15:33.149438
9692,ALT_97481_1,97481,1240,1167,11328,2025-11-11 07:39:20.078382,repeated_failed_payments,low,74.07,under_review,0,True,2026-05-27 17:15:33.149438
9693,ALT_97488_1,97488,3585,6,7631,2026-02-07 17:39:20.078382,merchant_chargeback_spike,low,45.82,resolved,0,True,2026-05-27 17:15:33.149438
9695,ALT_97521_1,97521,5957,1146,6039,2025-11-10 20:39:20.078382,merchant_chargeback_spike,medium,72.31,false_positive,0,True,2026-05-27 17:15:33.149438
9696,ALT_97528_1,97528,334,446,11228,2025-10-09 11:39:20.078382,cross_border_high_risk_merchant,high,79.59,open,0,True,2026-05-27 17:15:33.149438
9697,ALT_97546_1,97546,4948,781,11206,2025-05-23 18:39:20.078382,high_chargeback_customer,low,22.68,under_review,0,True,2026-05-27 17:15:33.149438
9698,ALT_97548_1,97548,9550,144,13103,2026-02-20 17:39:20.078382,high_chargeback_customer,low,43.02,under_review,2,False,2026-05-27 17:15:33.149438
9699,ALT_97567_1,97567,7545,970,3508,2025-06-08 06:39:20.078382,repeated_failed_payments,low,58.2,under_review,0,True,2026-05-27 17:15:33.149438
9700,ALT_97569_1,97569,8931,737,13485,2025-06-16 19:39:20.078382,repeated_failed_payments,low,85.03,resolved,0,True,2026-05-27 17:15:33.149438
9701,ALT_97573_1,97573,3405,990,5977,2026-01-29 17:39:20.078382,merchant_chargeback_spike,high,65.38,under_review,0,True,2026-05-27 17:15:33.149438
9703,ALT_97591_1,97591,9086,4,913,2025-09-02 05:39:20.078382,repeated_failed_payments,low,82.35,false_positive,0,True,2026-05-27 17:15:33.149438
9704,ALT_97594_1,97594,4375,370,13106,2026-02-07 03:39:20.078382,merchant_chargeback_spike,medium,29.83,under_review,0,True,2026-05-27 17:15:33.149438
9705,ALT_97599_1,97599,5484,15,3179,2025-07-30 20:39:20.078382,shared_device_many_customers,medium,48.57,false_positive,0,True,2026-05-27 17:15:33.149438
9706,ALT_97603_1,97603,5540,802,10756,2025-08-10 12:39:20.078382,merchant_chargeback_spike,medium,21.37,open,0,True,2026-05-27 17:15:33.149438
9707,ALT_97606_1,97606,1087,784,14251,2026-03-27 06:39:20.078382,cross_border_high_risk_merchant,medium,90.36,false_positive,2,False,2026-05-27 17:15:33.149438
9708,ALT_97628_1,97628,6068,670,6446,2025-12-31 02:39:20.078382,repeated_failed_payments,low,52.6,under_review,0,True,2026-05-27 17:15:33.149438
9709,ALT_97632_1,97632,758,919,13047,2025-12-02 06:39:20.078382,shared_device_many_customers,high,86.1,under_review,0,True,2026-05-27 17:15:33.149438
9710,ALT_97661_1,97661,3123,1092,5598,2026-03-26 00:39:20.078382,shared_device_many_customers,high,21.59,resolved,2,False,2026-05-27 17:15:33.149438
9711,ALT_97662_1,97662,6561,203,11870,2026-02-17 22:39:20.078382,high_chargeback_customer,medium,33.64,resolved,0,True,2026-05-27 17:15:33.149438
9712,ALT_97665_1,97665,6006,1163,11873,2025-11-16 01:39:20.078382,cross_border_high_risk_merchant,high,49.68,false_positive,0,True,2026-05-27 17:15:33.149438
9714,ALT_97676_1,97676,7004,1097,2807,2025-04-21 11:39:20.078382,emulator_device_usage,low,71.0,open,2,False,2026-05-27 17:15:33.149438
9715,ALT_97686_1,97686,2705,804,2915,2025-05-18 21:39:20.078382,emulator_device_usage,medium,58.33,resolved,2,False,2026-05-27 17:15:33.149438
9716,ALT_97689_1,97689,9802,1171,380,2025-08-12 23:39:20.078382,shared_device_many_customers,high,87.57,resolved,0,True,2026-05-27 17:15:33.149438
9717,ALT_97698_1,97698,926,492,13784,2025-09-12 12:39:20.078382,high_chargeback_customer,medium,39.84,under_review,0,True,2026-05-27 17:15:33.149438
9718,ALT_97701_1,97701,7380,932,12424,2025-05-27 13:39:20.078382,cross_border_high_risk_merchant,low,35.76,under_review,0,True,2026-05-27 17:15:33.149438
9719,ALT_97704_1,97704,3136,831,10768,2026-04-13 02:39:20.078382,merchant_chargeback_spike,medium,62.05,false_positive,0,True,2026-05-27 17:15:33.149438
9720,ALT_97706_1,97706,210,205,10007,2025-11-20 17:39:20.078382,repeated_failed_payments,high,85.18,false_positive,0,True,2026-05-27 17:15:33.149438
9721,ALT_97708_1,97708,4038,1147,14458,2025-10-05 18:39:20.078382,cross_border_high_risk_merchant,high,85.86,open,0,True,2026-05-27 17:15:33.149438
9722,ALT_97709_1,97709,9534,37,8875,2025-08-22 20:39:20.078382,shared_device_many_customers,high,78.27,under_review,2,False,2026-05-27 17:15:33.149438
9723,ALT_97721_1,97721,8080,205,13371,2025-07-20 00:39:20.078382,repeated_failed_payments,high,99.82,under_review,0,True,2026-05-27 17:15:33.149438
9724,ALT_97728_1,97728,7245,51,1533,2025-12-05 09:39:20.078382,shared_device_many_customers,high,94.49,resolved,2,False,2026-05-27 17:15:33.149438
9725,ALT_97730_1,97730,7189,956,8050,2025-08-22 05:39:20.078382,emulator_device_usage,high,85.35,open,0,True,2026-05-27 17:15:33.149438
9726,ALT_97758_1,97758,1162,315,8748,2026-02-24 06:39:20.078382,emulator_device_usage,medium,73.43,open,0,True,2026-05-27 17:15:33.149438
9727,ALT_97778_1,97778,617,446,342,2026-01-16 01:39:20.078382,repeated_failed_payments,high,77.07,open,0,True,2026-05-27 17:15:33.149438
9728,ALT_97783_1,97783,7396,263,10054,2025-11-17 22:39:20.078382,shared_device_many_customers,medium,21.87,false_positive,0,True,2026-05-27 17:15:33.149438
9729,ALT_97791_1,97791,9643,637,4784,2025-07-30 21:39:20.078382,cross_border_high_risk_merchant,high,82.26,resolved,2,False,2026-05-27 17:15:33.149438
9730,ALT_97793_1,97793,1287,224,310,2025-10-03 08:39:20.078382,merchant_chargeback_spike,medium,78.91,false_positive,0,True,2026-05-27 17:15:33.149438
9731,ALT_97802_1,97802,7876,343,10083,2026-03-09 15:39:20.078382,cross_border_high_risk_merchant,low,74.8,open,0,True,2026-05-27 17:15:33.149438
9732,ALT_97806_1,97806,1028,130,1030,2025-10-07 14:39:20.078382,cross_border_high_risk_merchant,medium,98.47,under_review,0,True,2026-05-27 17:15:33.149438
9678,ALT_97339_1,97339,3461,210,36,2026-04-23 11:42:30.330496,cross_border_high_risk_merchant,high,87.67,false_positive,0,True,2026-05-27 17:15:33.149438
9694,ALT_97503_1,97503,8113,398,12956,2025-11-09 22:39:20.078382,shared_device_many_customers,high,40.92,false_positive,2,False,2026-05-27 17:15:33.149438
9713,ALT_97671_1,97671,9257,1074,14301,2025-10-14 17:39:20.078382,shared_device_many_customers,high,93.13,resolved,2,False,2026-05-27 17:15:33.149438
9687,ALT_97429_1,97429,9937,720,10100,2025-07-15 18:39:20.078382,shared_device_many_customers,medium,22.49,resolved,0,True,2026-05-27 17:15:33.149438
9733,ALT_97809_1,97809,950,415,14864,2025-08-06 20:39:20.078382,cross_border_high_risk_merchant,low,58.96,resolved,2,False,2026-05-27 17:15:33.149438
9734,ALT_97825_1,97825,6850,92,10607,2025-09-22 13:39:20.078382,emulator_device_usage,low,81.36,under_review,2,False,2026-05-27 17:15:33.149438
9735,ALT_97830_1,97830,997,295,11769,2025-08-26 21:39:20.078382,merchant_chargeback_spike,medium,84.13,false_positive,2,False,2026-05-27 17:15:33.149438
9737,ALT_97864_1,97864,1730,490,10104,2025-06-08 19:39:20.078382,repeated_failed_payments,low,21.6,false_positive,0,True,2026-05-27 17:15:33.149438
9739,ALT_97894_1,97894,8294,1052,3146,2025-10-24 14:39:20.078382,cross_border_high_risk_merchant,medium,47.03,resolved,0,True,2026-05-27 17:15:33.149438
9741,ALT_97902_1,97902,4157,953,8482,2025-04-22 02:39:20.078382,shared_device_many_customers,low,49.44,open,0,True,2026-05-27 17:15:33.149438
9742,ALT_97907_1,97907,8048,985,390,2025-05-20 16:39:20.078382,emulator_device_usage,medium,25.8,open,0,True,2026-05-27 17:15:33.149438
9743,ALT_97908_1,97908,8337,328,7235,2025-12-30 22:39:20.078382,emulator_device_usage,medium,38.84,under_review,0,True,2026-05-27 17:15:33.149438
9744,ALT_97911_1,97911,7353,143,13937,2025-06-26 15:39:20.078382,repeated_failed_payments,low,43.9,open,0,True,2026-05-27 17:15:33.149438
9745,ALT_97914_1,97914,6912,717,13275,2025-05-23 04:39:20.078382,cross_border_high_risk_merchant,medium,66.58,resolved,0,True,2026-05-27 17:15:33.149438
9746,ALT_97920_1,97920,6650,657,14868,2025-11-14 06:39:20.078382,high_chargeback_customer,high,92.69,open,0,True,2026-05-27 17:15:33.149438
9747,ALT_97921_1,97921,4840,289,6594,2025-06-17 09:39:20.078382,cross_border_high_risk_merchant,low,40.69,under_review,0,True,2026-05-27 17:15:33.149438
9748,ALT_97926_1,97926,8623,1036,7887,2025-12-01 13:39:20.078382,merchant_chargeback_spike,high,86.65,false_positive,0,True,2026-05-27 17:15:33.149438
9749,ALT_97930_1,97930,4896,877,12319,2025-10-14 02:39:20.078382,high_chargeback_customer,high,82.81,under_review,0,True,2026-05-27 17:15:33.149438
9750,ALT_97932_1,97932,6875,727,12241,2026-01-11 13:39:20.078382,merchant_chargeback_spike,high,55.2,under_review,0,True,2026-05-27 17:15:33.149438
9753,ALT_97991_1,97991,6640,644,3085,2025-06-22 19:39:20.078382,merchant_chargeback_spike,low,38.22,under_review,0,True,2026-05-27 17:15:33.149438
9754,ALT_97992_1,97992,6133,81,3945,2025-08-02 10:39:20.078382,cross_border_high_risk_merchant,high,91.02,under_review,2,False,2026-05-27 17:15:33.149438
9755,ALT_97994_1,97994,2020,1024,1017,2025-06-08 19:39:20.078382,cross_border_high_risk_merchant,low,24.87,under_review,0,True,2026-05-27 17:15:33.149438
9756,ALT_97997_1,97997,9760,431,10607,2026-02-27 22:39:20.078382,shared_device_many_customers,medium,66.3,resolved,2,False,2026-05-27 17:15:33.149438
9757,ALT_98007_1,98007,6865,138,3684,2025-07-16 17:39:20.078382,emulator_device_usage,high,92.09,open,2,False,2026-05-27 17:15:33.149438
9758,ALT_98015_1,98015,8216,890,971,2025-10-13 15:39:20.078382,high_chargeback_customer,low,75.54,open,0,True,2026-05-27 17:15:33.149438
9759,ALT_98045_1,98045,2176,630,8648,2025-07-22 10:39:20.078382,shared_device_many_customers,medium,47.28,false_positive,0,True,2026-05-27 17:15:33.149438
9761,ALT_98054_1,98054,9453,369,10435,2025-11-11 21:39:20.078382,shared_device_many_customers,high,33.56,under_review,2,False,2026-05-27 17:15:33.149438
9762,ALT_98057_1,98057,7806,165,3095,2025-11-01 11:39:20.078382,shared_device_many_customers,high,36.93,resolved,0,True,2026-05-27 17:15:33.149438
9763,ALT_98073_1,98073,9048,388,3881,2025-08-31 17:39:20.078382,high_chargeback_customer,high,84.27,false_positive,2,False,2026-05-27 17:15:33.149438
