merchant_id,merchant_ref,merchant_name,legal_name,merchant_category,country_code,settlement_currency,onboarding_date,risk_tier_source,is_active,created_at,updated_at,dq_issue_count,is_valid_record,cleaned_at
970,MERCH_970,Merchant_970,Merchant_970_PTY_LTD,travel,SG,GBP,2023-08-29,medium,True,2026-04-12 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
969,MERCH_969,Merchant_969,Merchant_969_PTY_LTD,ecommerce,IN,SGD,2025-04-23,high,True,2025-04-28 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
972,MERCH_972,Merchant_972,Merchant_972_PTY_LTD,gaming,AU,USD,2023-11-09,high,True,2025-11-06 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
967,MERCH_967,Merchant_967,Merchant_967_PTY_LTD,gaming,AU,INR,2024-02-14,medium,True,2025-11-14 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
973,MERCH_973,Merchant_973,Merchant_973_PTY_LTD,travel,AU,INR,2025-01-05,medium,True,2026-01-03 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
948,MERCH_948,Merchant_948,,food_delivery,IN,INR,2024-01-21,high,False,2026-03-17 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
1009,MERCH_1009,Merchant_1009,Merchant_1009_PTY_LTD,ecommerce,IN,USD,2024-12-14,high,True,2026-01-07 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1010,MERCH_1010,Merchant_1010,Merchant_1010_PTY_LTD,ecommerce,AU,SGD,2026-01-16,low,True,2026-02-09 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1012,MERCH_1012,Merchant_1012,Merchant_1012_PTY_LTD,travel,IN,USD,2023-12-20,high,True,2026-04-12 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1013,MERCH_1013,Merchant_1013,Merchant_1013_PTY_LTD,gaming,US,GBP,2024-06-20,medium,True,2026-03-02 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1015,MERCH_1015,Merchant_1015,Merchant_1015_PTY_LTD,electronics,AU,INR,2025-12-26,high,True,2025-08-31 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1016,MERCH_1016,Merchant_1016,Merchant_1016_PTY_LTD,ecommerce,IN,INR,2025-05-22,low,False,2025-11-21 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1017,MERCH_1017,Merchant_1017,Merchant_1017_PTY_LTD,gaming,AU,USD,2024-11-02,high,True,2025-06-15 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1020,MERCH_1020,Merchant_1020,Merchant_1020_PTY_LTD,subscription,AU,INR,2023-08-20,high,True,2025-07-05 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1021,MERCH_1021,Merchant_1021,Merchant_1021_PTY_LTD,subscription,SG,GBP,2024-11-22,medium,True,2025-09-24 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1022,MERCH_1022,Merchant_1022,Merchant_1022_PTY_LTD,food_delivery,AU,GBP,2024-03-23,low,True,2025-12-17 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1023,MERCH_1023,Merchant_1023,Merchant_1023_PTY_LTD,electronics,US,INR,2024-11-15,low,True,2026-04-16 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1024,MERCH_1024,Merchant_1024,Merchant_1024_PTY_LTD,subscription,IN,INR,2025-05-08,low,True,2025-10-05 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1025,MERCH_1025,Merchant_1025,Merchant_1025_PTY_LTD,food_delivery,AU,SGD,2024-01-31,medium,True,2025-10-04 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1027,MERCH_1027,Merchant_1027,Merchant_1027_PTY_LTD,gaming,GB,INR,2026-03-27,high,True,2025-10-28 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1028,MERCH_1028,Merchant_1028,Merchant_1028_PTY_LTD,travel,SG,USD,2024-12-17,high,True,2025-09-30 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1029,MERCH_1029,Merchant_1029,Merchant_1029_PTY_LTD,electronics,IN,GBP,2024-02-26,high,True,2025-09-22 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1030,MERCH_1030,Merchant_1030,Merchant_1030_PTY_LTD,electronics,IN,SGD,2026-01-07,low,True,2025-06-24 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1031,MERCH_1031,Merchant_1031,Merchant_1031_PTY_LTD,food_delivery,SG,SGD,2024-09-01,low,True,2026-01-18 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1033,MERCH_1033,Merchant_1033,Merchant_1033_PTY_LTD,electronics,GB,SGD,2025-10-09,medium,True,2025-05-07 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1034,MERCH_1034,Merchant_1034,Merchant_1034_PTY_LTD,food_delivery,US,GBP,2025-03-14,high,True,2025-07-25 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1035,MERCH_1035,Merchant_1035,Merchant_1035_PTY_LTD,gaming,SG,SGD,2025-02-22,low,True,2026-04-09 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1036,MERCH_1036,Merchant_1036,Merchant_1036_PTY_LTD,travel,US,AUD,2024-05-27,high,True,2026-04-05 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1038,MERCH_1038,Merchant_1038,Merchant_1038_PTY_LTD,subscription,IN,INR,2024-04-18,high,True,2026-03-21 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1039,MERCH_1039,Merchant_1039,Merchant_1039_PTY_LTD,food_delivery,SG,AUD,2025-01-22,low,True,2025-12-18 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1040,MERCH_1040,Merchant_1040,Merchant_1040_PTY_LTD,ecommerce,GB,INR,2023-08-09,medium,True,2026-02-10 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1041,MERCH_1041,Merchant_1041,Merchant_1041_PTY_LTD,gaming,SG,USD,2023-07-31,medium,True,2025-12-07 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1042,MERCH_1042,Merchant_1042,Merchant_1042_PTY_LTD,food_delivery,GB,SGD,2024-02-18,medium,True,2025-07-25 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1043,MERCH_1043,Merchant_1043,Merchant_1043_PTY_LTD,travel,IN,GBP,2025-06-17,medium,True,2026-01-30 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1044,MERCH_1044,Merchant_1044,Merchant_1044_PTY_LTD,electronics,SG,INR,2025-05-17,high,True,2026-02-03 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1045,MERCH_1045,Merchant_1045,Merchant_1045_PTY_LTD,gaming,IN,SGD,2025-12-22,high,True,2025-07-16 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1046,MERCH_1046,Merchant_1046,Merchant_1046_PTY_LTD,ecommerce,SG,GBP,2024-10-31,medium,True,2025-10-13 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1048,MERCH_1048,Merchant_1048,Merchant_1048_PTY_LTD,gaming,IN,SGD,2024-03-23,high,True,2025-07-20 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1050,MERCH_1050,Merchant_1050,Merchant_1050_PTY_LTD,subscription,SG,INR,2025-11-28,high,True,2025-05-14 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1052,MERCH_1052,Merchant_1052,Merchant_1052_PTY_LTD,electronics,IN,AUD,2024-06-05,low,True,2025-07-24 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1053,MERCH_1053,Merchant_1053,Merchant_1053_PTY_LTD,food_delivery,AU,SGD,2025-10-09,low,True,2026-04-01 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1054,MERCH_1054,Merchant_1054,Merchant_1054_PTY_LTD,electronics,IN,INR,2025-10-04,medium,True,2025-11-18 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1056,MERCH_1056,Merchant_1056,Merchant_1056_PTY_LTD,ecommerce,SG,INR,2024-08-03,low,True,2025-07-25 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1058,MERCH_1058,Merchant_1058,Merchant_1058_PTY_LTD,ecommerce,US,USD,2025-11-21,high,True,2026-04-14 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1059,MERCH_1059,Merchant_1059,Merchant_1059_PTY_LTD,travel,GB,GBP,2024-08-30,medium,True,2025-12-19 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1060,MERCH_1060,Merchant_1060,Merchant_1060_PTY_LTD,gaming,US,SGD,2023-10-23,high,True,2025-12-07 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1061,MERCH_1061,Merchant_1061,Merchant_1061_PTY_LTD,ecommerce,GB,AUD,2025-05-23,low,True,2025-05-06 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1064,MERCH_1064,Merchant_1064,Merchant_1064_PTY_LTD,gaming,GB,AUD,2025-11-10,low,True,2025-10-03 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1065,MERCH_1065,Merchant_1065,Merchant_1065_PTY_LTD,subscription,SG,SGD,2025-05-11,medium,True,2025-07-27 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1066,MERCH_1066,Merchant_1066,Merchant_1066_PTY_LTD,subscription,SG,INR,2024-03-11,high,True,2025-07-02 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1067,MERCH_1067,Merchant_1067,Merchant_1067_PTY_LTD,travel,IN,INR,2024-06-26,low,True,2026-01-24 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1068,MERCH_1068,Merchant_1068,Merchant_1068_PTY_LTD,subscription,AU,AUD,2024-08-08,medium,True,2025-11-22 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1051,MERCH_1051,Merchant_1051,Merchant_1051_PTY_LTD,electronics,IN,USD,2025-07-06,low,True,2026-04-01 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1057,MERCH_1057,Merchant_1057,Merchant_1057_PTY_LTD,ecommerce,US,INR,2024-01-29,high,True,2025-08-17 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1014,MERCH_1014,Merchant_1014,,ecommerce,IN,USD,2025-06-23,low,True,2025-10-23 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
1047,MERCH_1047,Merchant_1047,Merchant_1047_PTY_LTD,food_delivery,IN,USD,2023-10-09,medium,True,2025-11-02 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1069,MERCH_1069,Merchant_1069,Merchant_1069_PTY_LTD,food_delivery,GB,USD,2026-01-12,medium,True,2025-07-01 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1049,MERCH_1049,Merchant_1049,Merchant_1049_PTY_LTD,travel,US,SGD,2023-09-23,high,True,2025-04-24 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1019,MERCH_1019,Merchant_1019,Merchant_1019_PTY_LTD,subscription,AU,USD,2026-05-08,low,True,2026-01-09 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1062,MERCH_1062,Merchant_1062,Merchant_1062_PTY_LTD,gaming,GB,SGD,2026-05-22,low,False,2026-02-18 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1063,MERCH_1063,Merchant_1063,Merchant_1063_PTY_LTD,electronics,SG,AUD,2026-08-26,medium,True,2025-08-10 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
1018,MERCH_1018,Merchant_1018,Merchant_1018_PTY_LTD,ecommerce,GB,AUD,2026-08-28,low,True,2026-03-27 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
1070,MERCH_1070,Merchant_1070,Merchant_1070_PTY_LTD,food_delivery,AU,GBP,2024-04-18,medium,True,2026-01-03 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1073,MERCH_1073,Merchant_1073,Merchant_1073_PTY_LTD,gaming,SG,INR,2025-02-09,low,True,2026-01-31 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1074,MERCH_1074,Merchant_1074,Merchant_1074_PTY_LTD,subscription,AU,GBP,2024-06-30,low,True,2025-12-25 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1075,MERCH_1075,Merchant_1075,Merchant_1075_PTY_LTD,electronics,SG,INR,2024-04-29,high,True,2025-11-19 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1076,MERCH_1076,Merchant_1076,Merchant_1076_PTY_LTD,subscription,US,AUD,2025-08-03,medium,True,2025-04-23 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1077,MERCH_1077,Merchant_1077,Merchant_1077_PTY_LTD,food_delivery,SG,AUD,2024-03-26,high,True,2025-09-25 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1078,MERCH_1078,Merchant_1078,Merchant_1078_PTY_LTD,electronics,AU,INR,2025-09-16,medium,True,2025-11-02 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1079,MERCH_1079,Merchant_1079,Merchant_1079_PTY_LTD,subscription,IN,USD,2024-02-05,high,False,2025-07-24 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1082,MERCH_1082,Merchant_1082,Merchant_1082_PTY_LTD,travel,US,GBP,2026-02-09,medium,True,2025-12-04 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1083,MERCH_1083,Merchant_1083,Merchant_1083_PTY_LTD,subscription,US,GBP,2023-09-14,high,False,2025-05-31 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1085,MERCH_1085,Merchant_1085,Merchant_1085_PTY_LTD,gaming,AU,SGD,2025-02-10,high,True,2025-04-21 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1086,MERCH_1086,Merchant_1086,Merchant_1086_PTY_LTD,food_delivery,AU,INR,2025-10-09,low,False,2025-06-07 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1087,MERCH_1087,Merchant_1087,Merchant_1087_PTY_LTD,electronics,AU,AUD,2024-01-28,low,True,2025-09-04 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1089,MERCH_1089,Merchant_1089,Merchant_1089_PTY_LTD,gaming,AU,AUD,2025-03-31,low,True,2025-05-12 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1091,MERCH_1091,Merchant_1091,Merchant_1091_PTY_LTD,travel,SG,SGD,2025-12-25,medium,False,2026-04-05 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1092,MERCH_1092,Merchant_1092,Merchant_1092_PTY_LTD,ecommerce,GB,INR,2026-03-23,low,True,2025-11-14 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1094,MERCH_1094,Merchant_1094,Merchant_1094_PTY_LTD,ecommerce,GB,SGD,2026-02-14,high,True,2025-05-04 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1096,MERCH_1096,Merchant_1096,Merchant_1096_PTY_LTD,subscription,AU,SGD,2025-11-21,low,True,2025-10-28 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1098,MERCH_1098,Merchant_1098,Merchant_1098_PTY_LTD,gaming,US,INR,2024-01-25,high,True,2026-01-20 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1099,MERCH_1099,Merchant_1099,Merchant_1099_PTY_LTD,travel,GB,USD,2024-07-12,high,True,2025-11-24 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1100,MERCH_1100,Merchant_1100,Merchant_1100_PTY_LTD,electronics,SG,SGD,2023-10-11,high,True,2025-05-18 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1101,MERCH_1101,Merchant_1101,Merchant_1101_PTY_LTD,travel,IN,GBP,2026-03-28,low,True,2026-01-24 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1103,MERCH_1103,Merchant_1103,Merchant_1103_PTY_LTD,travel,IN,AUD,2023-11-07,medium,True,2026-01-11 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1104,MERCH_1104,Merchant_1104,Merchant_1104_PTY_LTD,gaming,US,SGD,2023-10-18,medium,True,2026-02-24 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1106,MERCH_1106,Merchant_1106,Merchant_1106_PTY_LTD,gaming,US,AUD,2025-07-23,high,True,2025-08-05 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1107,MERCH_1107,Merchant_1107,Merchant_1107_PTY_LTD,subscription,IN,SGD,2023-09-05,low,True,2025-12-18 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1108,MERCH_1108,Merchant_1108,Merchant_1108_PTY_LTD,subscription,SG,INR,2023-08-15,medium,True,2025-05-13 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1110,MERCH_1110,Merchant_1110,Merchant_1110_PTY_LTD,electronics,IN,INR,2024-08-27,high,True,2025-06-24 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1111,MERCH_1111,Merchant_1111,Merchant_1111_PTY_LTD,ecommerce,US,INR,2025-09-21,medium,True,2025-07-03 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1112,MERCH_1112,Merchant_1112,Merchant_1112_PTY_LTD,subscription,AU,SGD,2024-09-23,high,True,2025-10-04 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1113,MERCH_1113,Merchant_1113,Merchant_1113_PTY_LTD,ecommerce,SG,GBP,2023-08-16,low,True,2025-08-09 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1114,MERCH_1114,Merchant_1114,Merchant_1114_PTY_LTD,ecommerce,AU,USD,2025-12-31,low,True,2026-02-23 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1115,MERCH_1115,Merchant_1115,Merchant_1115_PTY_LTD,gaming,SG,AUD,2024-05-12,high,False,2026-03-09 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1116,MERCH_1116,Merchant_1116,Merchant_1116_PTY_LTD,gaming,US,INR,2023-12-22,medium,True,2025-04-29 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1117,MERCH_1117,Merchant_1117,Merchant_1117_PTY_LTD,travel,SG,INR,2023-10-26,low,True,2026-01-10 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1118,MERCH_1118,Merchant_1118,Merchant_1118_PTY_LTD,gaming,US,USD,2025-10-20,low,True,2026-02-19 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1119,MERCH_1119,Merchant_1119,Merchant_1119_PTY_LTD,food_delivery,AU,USD,2023-08-06,medium,True,2025-12-05 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1120,MERCH_1120,Merchant_1120,Merchant_1120_PTY_LTD,gaming,AU,USD,2023-10-02,medium,True,2026-03-30 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1123,MERCH_1123,Merchant_1123,Merchant_1123_PTY_LTD,travel,US,USD,2023-12-10,medium,True,2026-01-21 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1125,MERCH_1125,Merchant_1125,Merchant_1125_PTY_LTD,gaming,IN,GBP,2024-01-24,high,True,2025-06-30 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1126,MERCH_1126,Merchant_1126,Merchant_1126_PTY_LTD,food_delivery,IN,GBP,2025-06-15,low,True,2026-02-21 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1127,MERCH_1127,Merchant_1127,Merchant_1127_PTY_LTD,travel,IN,GBP,2024-11-15,medium,True,2025-12-12 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1128,MERCH_1128,Merchant_1128,Merchant_1128_PTY_LTD,food_delivery,US,AUD,2023-09-29,high,True,2025-07-05 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1130,MERCH_1130,Merchant_1130,Merchant_1130_PTY_LTD,food_delivery,SG,AUD,2025-11-26,medium,True,2025-10-06 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1080,MERCH_1080,Merchant_1080,Merchant_1080_PTY_LTD,ecommerce,AU,AUD,2024-02-14,low,True,2025-12-12 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1093,MERCH_1093,Merchant_1093,Merchant_1093_PTY_LTD,ecommerce,AU,SGD,2025-07-08,medium,True,2025-11-30 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1072,MERCH_1072,Merchant_1072,Merchant_1072_PTY_LTD,food_delivery,AU,USD,2024-08-10,high,True,2025-12-02 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1071,MERCH_1071,Merchant_1071,Merchant_1071_PTY_LTD,travel,AU,GBP,2024-12-13,low,True,2025-09-26 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1088,MERCH_1088,Merchant_1088,Merchant_1088_PTY_LTD,travel,SG,AUD,2024-12-30,medium,True,2026-03-13 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1081,MERCH_1081,Merchant_1081,Merchant_1081_PTY_LTD,electronics,IN,GBP,2026-08-04,low,True,2025-07-13 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
1090,MERCH_1090,Merchant_1090,Merchant_1090_PTY_LTD,food_delivery,US,USD,2026-07-04,medium,True,2025-08-16 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
1109,MERCH_1109,Merchant_1109,,gaming,SG,GBP,2025-03-13,low,True,2025-10-18 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
1121,MERCH_1121,Merchant_1121,,food_delivery,IN,SGD,2023-11-15,high,True,2026-04-07 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
1124,MERCH_1124,Merchant_1124,,food_delivery,US,INR,2024-05-12,medium,True,2026-01-17 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
1102,MERCH_1102,Merchant_1102,,food_delivery,IN,SGD,2024-08-19,high,True,2025-09-27 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
1131,MERCH_1131,Merchant_1131,Merchant_1131_PTY_LTD,ecommerce,SG,USD,2024-06-05,low,True,2025-04-26 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1132,MERCH_1132,Merchant_1132,Merchant_1132_PTY_LTD,travel,AU,USD,2024-03-16,medium,True,2025-08-09 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1135,MERCH_1135,Merchant_1135,Merchant_1135_PTY_LTD,ecommerce,SG,USD,2024-05-31,low,True,2026-03-18 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1136,MERCH_1136,Merchant_1136,Merchant_1136_PTY_LTD,food_delivery,IN,AUD,2024-05-20,medium,True,2025-11-17 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1139,MERCH_1139,Merchant_1139,Merchant_1139_PTY_LTD,travel,SG,USD,2024-08-11,high,True,2025-12-25 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1141,MERCH_1141,Merchant_1141,Merchant_1141_PTY_LTD,subscription,IN,USD,2025-08-16,low,True,2025-10-11 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1142,MERCH_1142,Merchant_1142,Merchant_1142_PTY_LTD,subscription,AU,GBP,2025-03-02,medium,True,2025-11-07 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1143,MERCH_1143,Merchant_1143,Merchant_1143_PTY_LTD,electronics,US,SGD,2026-03-09,low,True,2025-07-20 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1144,MERCH_1144,Merchant_1144,Merchant_1144_PTY_LTD,food_delivery,SG,AUD,2024-12-10,high,True,2026-04-13 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1145,MERCH_1145,Merchant_1145,Merchant_1145_PTY_LTD,gaming,IN,GBP,2025-11-18,medium,True,2025-08-01 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
1146,MERCH_1146,Merchant_1146,Merchant_1146_PTY_LTD,ecommerce,IN,GBP,2025-10-16,high,True,2025-09-25 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
