device_id,device_ref,customer_id,device_type,os_name,app_version,is_emulator,first_seen_at,last_seen_at,country_code,ip_country_code,dq_issue_count,is_valid_record,cleaned_at
12336,DEV_12336,8014,tablet,macos,v5.6,False,2024-07-08 07:31:40.479076,2026-04-14 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
12337,DEV_12337,2182,desktop,android,v3.0,False,2026-01-17 07:31:40.479076,2026-04-06 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
12338,DEV_12338,378,desktop,macos,v3.4,False,2026-04-15 07:31:40.479076,2026-04-14 07:31:40.479076,US,IN,1,False,2026-05-27 16:41:43.303822
12339,DEV_12339,7799,tablet,macos,v2.4,False,2024-04-28 07:31:40.479076,2026-03-25 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
12340,DEV_12340,2567,mobile,macos,v1.2,False,2025-10-15 07:31:40.479076,2026-03-23 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
12341,DEV_12341,7543,tablet,ios,v2.8,False,2024-10-23 07:31:40.479076,2026-03-18 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
12342,DEV_12342,5149,tablet,windows,v3.7,True,2026-01-03 07:31:40.479076,2026-03-19 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
12343,DEV_12343,8808,mobile,ios,v5.8,False,2025-05-26 07:31:40.479076,2026-04-12 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
12344,DEV_12344,2930,desktop,ios,v3.9,False,2024-06-05 07:31:40.479076,2026-04-08 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
12345,DEV_12345,4594,mobile,android,v2.1,False,2024-10-27 07:31:40.479076,2026-03-26 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
12346,DEV_12346,2955,desktop,android,v3.0,False,2025-02-07 07:31:40.479076,2026-03-29 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
12347,DEV_12347,245,mobile,ios,v2.7,False,2025-07-02 07:31:40.479076,2026-03-24 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
12348,DEV_12348,7081,desktop,macos,v5.8,False,2025-05-01 07:31:40.479076,2026-03-30 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
12349,DEV_12349,99,desktop,macos,v5.2,False,2024-07-05 07:31:40.479076,2026-03-22 07:31:40.479076,US,GB,0,True,2026-05-27 16:41:43.303822
12350,DEV_12350,2527,mobile,ios,v3.5,False,2026-02-09 07:31:40.479076,2026-04-12 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
12351,DEV_12351,7163,desktop,ios,v5.4,False,2025-05-28 07:31:40.479076,2026-04-02 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
12352,DEV_12352,7108,desktop,windows,v4.2,False,2024-10-07 07:31:40.479076,2026-03-25 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
12353,DEV_12353,4281,tablet,ios,v3.7,False,2024-11-02 07:31:40.479076,2026-03-27 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
12354,DEV_12354,2805,tablet,macos,v4.0,False,2026-03-08 07:31:40.479076,2026-04-07 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
12355,DEV_12355,3576,desktop,macos,v4.5,False,2025-12-24 07:31:40.479076,2026-03-20 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
12356,DEV_12356,5563,desktop,android,v1.5,False,2024-09-24 07:31:40.479076,2026-03-19 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
12357,DEV_12357,3674,mobile,macos,v4.5,False,2024-06-10 07:31:40.479076,2026-03-19 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
12358,DEV_12358,4056,mobile,android,v5.9,False,2026-02-28 07:31:40.479076,2026-04-03 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
12359,DEV_12359,3048,mobile,ios,v5.9,False,2024-05-21 07:31:40.479076,2026-04-17 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
12360,DEV_12360,5180,tablet,ios,v1.0,False,2026-02-11 07:31:40.479076,2026-04-07 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
12361,DEV_12361,3864,desktop,windows,v2.7,False,2025-02-13 07:31:40.479076,2026-04-09 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
12362,DEV_12362,8756,mobile,android,v4.3,False,2025-08-11 07:31:40.479076,2026-03-27 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
12363,DEV_12363,6609,mobile,android,v4.1,False,2025-07-14 07:31:40.479076,2026-03-22 07:31:40.479076,AU,SG,1,False,2026-05-27 16:41:43.303822
12364,DEV_12364,865,desktop,android,v3.7,False,2024-04-22 07:31:40.479076,2026-04-14 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
12365,DEV_12365,4741,mobile,windows,v4.5,False,2025-02-21 07:31:40.479076,2026-03-23 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
12366,DEV_12366,5880,mobile,macos,v2.0,False,2025-06-15 07:31:40.479076,2026-03-24 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
12367,DEV_12367,3109,tablet,ios,v5.4,False,2026-04-12 07:31:40.479076,2026-04-04 07:31:40.479076,AU,AU,1,False,2026-05-27 16:41:43.303822
12368,DEV_12368,1124,mobile,ios,v2.5,False,2024-07-02 07:31:40.479076,2026-03-19 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
12369,DEV_12369,5054,mobile,ios,v3.0,False,2024-06-02 07:31:40.479076,2026-03-19 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
12370,DEV_12370,4880,mobile,ios,v5.5,False,2024-09-15 07:31:40.479076,2026-03-30 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
12371,DEV_12371,8462,tablet,macos,v3.2,False,2024-05-26 07:31:40.479076,2026-03-20 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
12372,DEV_12372,6577,desktop,android,v2.0,True,2026-02-17 07:31:40.479076,2026-04-01 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
12373,DEV_12373,2411,mobile,android,v4.9,False,2025-04-26 07:31:40.479076,2026-04-15 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
12374,DEV_12374,4922,mobile,windows,v4.3,False,2025-11-14 07:31:40.479076,2026-03-22 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
12304,DEV_12304,2130,mobile,windows,v1.2,False,2025-11-18 07:31:40.479076,2026-04-12 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
12328,DEV_12328,8847,desktop,windows,v3.1,False,2025-12-12 07:31:40.479076,2025-12-07 07:31:40.479076,IN,US,1,False,2026-05-27 16:41:43.303822
12375,DEV_12375,4927,tablet,ios,v1.8,False,2025-09-12 07:31:40.479076,2026-03-22 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
12376,DEV_12376,5855,tablet,windows,v2.8,False,2024-12-25 07:31:40.479076,2026-04-09 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
12377,DEV_12377,9466,mobile,windows,v1.6,True,2026-02-08 07:31:40.479076,2026-04-14 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
12378,DEV_12378,2880,desktop,windows,v3.9,False,2024-05-06 07:31:40.479076,2026-04-08 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
12379,DEV_12379,8644,desktop,macos,v4.3,False,2024-10-04 07:31:40.479076,2026-03-30 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
12381,DEV_12381,8671,tablet,windows,v4.4,False,2025-04-28 07:31:40.479076,2026-04-07 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
12382,DEV_12382,3553,tablet,android,v1.3,False,2025-11-29 07:31:40.479076,2026-03-23 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
12383,DEV_12383,2237,tablet,macos,v3.4,False,2025-11-22 07:31:40.479076,2026-04-15 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
12384,DEV_12384,5944,desktop,ios,v2.0,False,2024-08-21 07:31:40.479076,2026-03-27 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
12385,DEV_12385,3607,desktop,ios,v5.7,False,2026-01-26 07:31:40.479076,2026-03-29 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
12386,DEV_12386,9935,desktop,macos,v5.2,False,2024-06-03 07:31:40.479076,2026-03-25 07:31:40.479076,US,GB,0,True,2026-05-27 16:41:43.303822
12387,DEV_12387,9428,desktop,ios,v2.7,False,2024-08-05 07:31:40.479076,2026-04-08 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
12388,DEV_12388,2998,tablet,windows,v2.5,False,2024-09-06 07:31:40.479076,2026-03-25 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
12389,DEV_12389,5893,mobile,android,v2.7,False,2024-11-03 07:31:40.479076,2026-04-15 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
12390,DEV_12390,7456,mobile,android,v3.2,False,2025-04-17 07:31:40.479076,2026-04-01 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
12391,DEV_12391,6466,tablet,macos,v3.4,False,2025-08-16 07:31:40.479076,2026-04-15 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
12392,DEV_12392,5953,tablet,android,v5.3,False,2024-06-23 07:31:40.479076,2026-04-12 07:31:40.479076,US,IN,0,True,2026-05-27 16:41:43.303822
12393,DEV_12393,5752,desktop,android,v2.7,False,2024-04-21 07:31:40.479076,2026-03-22 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
12394,DEV_12394,268,desktop,windows,v5.8,False,2025-10-21 07:31:40.479076,2026-03-18 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
12395,DEV_12395,6200,desktop,android,v4.6,False,2024-11-17 07:31:40.479076,2026-04-07 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
12396,DEV_12396,4061,tablet,windows,v3.6,False,2025-10-24 07:31:40.479076,2026-03-28 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
12397,DEV_12397,6403,mobile,windows,v3.7,False,2026-03-04 07:31:40.479076,2026-04-01 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
12398,DEV_12398,7318,mobile,android,v1.0,False,2025-02-03 07:31:40.479076,2026-03-19 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
12399,DEV_12399,4177,desktop,windows,v4.8,False,2024-10-29 07:31:40.479076,2026-04-14 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
12400,DEV_12400,1514,tablet,macos,v2.3,False,2024-10-20 07:31:40.479076,2026-03-26 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
12401,DEV_12401,1934,tablet,android,v3.6,False,2025-04-25 07:31:40.479076,2026-03-30 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
12402,DEV_12402,3889,tablet,macos,v3.4,False,2024-08-04 07:31:40.479076,2026-04-06 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
12403,DEV_12403,8181,tablet,android,v2.3,False,2026-03-07 07:31:40.479076,2026-04-09 07:31:40.479076,AU,IN,1,False,2026-05-27 16:41:43.303822
12404,DEV_12404,5798,mobile,ios,v4.9,False,2024-06-11 07:31:40.479076,2026-03-23 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
12405,DEV_12405,2909,tablet,android,v1.6,True,2024-07-06 07:31:40.479076,2026-03-30 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
12406,DEV_12406,9651,desktop,android,v1.5,False,2025-03-11 07:31:40.479076,2026-04-08 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
12408,DEV_12408,5034,desktop,macos,v4.2,False,2024-11-28 07:31:40.479076,2026-04-01 07:31:40.479076,AU,US,1,False,2026-05-27 16:41:43.303822
12409,DEV_12409,4172,mobile,windows,v2.7,False,2024-04-17 07:31:40.479076,2026-03-19 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
12410,DEV_12410,8075,tablet,macos,v3.3,False,2026-02-01 07:31:40.479076,2026-04-06 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
12411,DEV_12411,6439,tablet,android,v4.6,False,2026-02-16 07:31:40.479076,2026-04-16 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
12412,DEV_12412,3205,desktop,macos,v3.2,False,2024-08-16 07:31:40.479076,2026-03-22 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
12413,DEV_12413,7466,mobile,android,v3.6,False,2025-06-08 07:31:40.479076,2026-04-09 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
12414,DEV_12414,7553,mobile,macos,v2.4,False,2026-03-03 07:31:40.479076,2026-03-20 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
12415,DEV_12415,5288,tablet,ios,v1.3,False,2026-03-25 07:31:40.479076,2026-04-06 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
12416,DEV_12416,1861,mobile,ios,v2.3,False,2026-02-13 07:31:40.479076,2026-03-28 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
12417,DEV_12417,6965,desktop,android,v1.8,False,2025-10-07 07:31:40.479076,2026-03-26 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
12418,DEV_12418,480,mobile,ios,v3.2,False,2024-08-24 07:31:40.479076,2026-04-10 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
12419,DEV_12419,7860,desktop,macos,v3.0,False,2025-04-14 07:31:40.479076,2026-04-02 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
12420,DEV_12420,124,desktop,ios,v4.8,False,2025-06-21 07:31:40.479076,2026-04-04 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
12421,DEV_12421,8400,mobile,windows,v3.0,False,2026-02-16 07:31:40.479076,2026-04-13 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
12422,DEV_12422,4501,tablet,macos,v1.9,False,2025-10-16 07:31:40.479076,2026-03-19 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
12423,DEV_12423,1932,tablet,android,v3.7,False,2025-08-06 07:31:40.479076,2026-04-03 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
12424,DEV_12424,8487,tablet,windows,v3.3,False,2025-03-05 07:31:40.479076,2026-03-18 07:31:40.479076,US,IN,0,True,2026-05-27 16:41:43.303822
12425,DEV_12425,6498,desktop,android,v4.0,False,2024-07-26 07:31:40.479076,2026-03-23 07:31:40.479076,US,AU,1,False,2026-05-27 16:41:43.303822
12426,DEV_12426,5282,tablet,windows,v5.8,False,2024-12-03 07:31:40.479076,2026-03-21 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
12427,DEV_12427,5075,desktop,windows,v5.1,False,2026-02-19 07:31:40.479076,2026-03-26 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
12428,DEV_12428,1370,tablet,windows,v3.8,False,2026-01-25 07:31:40.479076,2026-03-20 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
12429,DEV_12429,7983,tablet,android,v2.2,False,2024-07-23 07:31:40.479076,2026-03-25 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
12430,DEV_12430,5108,tablet,macos,v3.4,False,2025-03-27 07:31:40.479076,2026-03-24 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
12431,DEV_12431,5749,tablet,android,v1.3,False,2025-01-17 07:31:40.479076,2026-03-18 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
12432,DEV_12432,2801,desktop,macos,v5.6,False,2025-07-18 07:31:40.479076,2026-03-20 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
12433,DEV_12433,8030,desktop,windows,v2.7,False,2025-11-23 07:31:40.479076,2026-04-10 07:31:40.479076,US,IN,0,True,2026-05-27 16:41:43.303822
12434,DEV_12434,5286,desktop,android,v5.3,False,2025-02-21 07:31:40.479076,2026-04-03 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
12435,DEV_12435,4398,tablet,ios,v5.4,False,2026-01-28 07:31:40.479076,2026-04-08 07:31:40.479076,AU,GB,1,False,2026-05-27 16:41:43.303822
12436,DEV_12436,6871,tablet,windows,v2.0,False,2025-03-01 07:31:40.479076,2026-03-24 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
12437,DEV_12437,7251,mobile,windows,v1.8,False,2024-04-21 07:31:40.479076,2026-04-01 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
12438,DEV_12438,3290,tablet,android,v4.2,False,2024-08-26 07:31:40.479076,2026-04-16 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
12439,DEV_12439,563,mobile,windows,v4.0,False,2025-12-11 07:31:40.479076,2026-03-30 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
12440,DEV_12440,3573,desktop,ios,v1.0,False,2024-09-14 07:31:40.479076,2026-04-02 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
12441,DEV_12441,9379,tablet,ios,v2.6,False,2025-07-19 07:31:40.479076,2026-04-11 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
12442,DEV_12442,9944,tablet,ios,v5.6,False,2025-11-24 07:31:40.479076,2026-04-03 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
12443,DEV_12443,6492,desktop,android,v2.6,False,2024-12-29 07:31:40.479076,2026-04-04 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
12444,DEV_12444,8734,mobile,android,v4.1,False,2024-12-14 07:31:40.479076,2026-04-15 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
12445,DEV_12445,6384,tablet,macos,v3.5,False,2024-12-05 07:31:40.479076,2026-04-13 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
12446,DEV_12446,3505,mobile,macos,v3.5,False,2024-08-18 07:31:40.479076,2026-03-27 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
12447,DEV_12447,7443,desktop,android,v2.7,False,2024-11-19 07:31:40.479076,2026-04-16 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
12448,DEV_12448,2062,desktop,macos,v4.4,False,2025-07-18 07:31:40.479076,2026-04-16 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
12449,DEV_12449,7524,mobile,ios,v2.9,False,2025-11-09 07:31:40.479076,2026-04-14 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
12380,DEV_12380,3400,mobile,ios,v4.2,False,2026-02-18 07:31:40.479076,2026-03-24 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
12450,DEV_12450,2784,desktop,android,v5.3,False,2026-01-23 07:31:40.479076,2026-04-09 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
12451,DEV_12451,712,mobile,windows,v1.7,False,2025-08-06 07:31:40.479076,2026-04-10 07:31:40.479076,US,GB,0,True,2026-05-27 16:41:43.303822
12452,DEV_12452,4538,mobile,android,v4.0,False,2024-11-25 07:31:40.479076,2026-03-31 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
12453,DEV_12453,4302,desktop,macos,v4.3,False,2026-02-01 07:31:40.479076,2026-04-14 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
12454,DEV_12454,9082,mobile,ios,v2.7,False,2025-09-05 07:31:40.479076,2026-03-24 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
12456,DEV_12456,9829,tablet,windows,v1.5,False,2025-02-01 07:31:40.479076,2026-04-08 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
12457,DEV_12457,4337,mobile,android,v4.7,False,2025-09-11 07:31:40.479076,2026-04-03 07:31:40.479076,US,IN,0,True,2026-05-27 16:41:43.303822
12458,DEV_12458,3415,desktop,android,v1.6,False,2025-05-29 07:31:40.479076,2026-04-09 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
12459,DEV_12459,954,mobile,android,v5.3,False,2025-10-07 07:31:40.479076,2026-04-08 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
12460,DEV_12460,7680,desktop,windows,v1.0,False,2024-06-19 07:31:40.479076,2026-03-28 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
12461,DEV_12461,2990,desktop,macos,v3.5,False,2025-06-24 07:31:40.479076,2026-03-22 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
12462,DEV_12462,3491,tablet,ios,v2.0,False,2025-11-14 07:31:40.479076,2026-03-31 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
12463,DEV_12463,9708,mobile,macos,v2.5,False,2024-05-25 07:31:40.479076,2026-04-06 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
12465,DEV_12465,6031,desktop,windows,v3.3,False,2024-12-06 07:31:40.479076,2026-04-01 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
12466,DEV_12466,933,desktop,macos,v2.9,False,2025-08-14 07:31:40.479076,2026-04-06 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
12467,DEV_12467,2806,tablet,windows,v5.8,False,2024-11-18 07:31:40.479076,2026-03-21 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
12468,DEV_12468,7629,desktop,ios,v5.9,False,2026-01-05 07:31:40.479076,2026-04-03 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
12469,DEV_12469,6157,tablet,android,v4.4,False,2025-01-06 07:31:40.479076,2026-03-30 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
12470,DEV_12470,6589,mobile,macos,v5.3,False,2024-04-30 07:31:40.479076,2026-03-25 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
12471,DEV_12471,4811,tablet,windows,v3.8,False,2025-02-09 07:31:40.479076,2026-03-26 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
12472,DEV_12472,3758,tablet,windows,v5.7,False,2026-02-04 07:31:40.479076,2026-03-19 07:31:40.479076,SG,SG,1,False,2026-05-27 16:41:43.303822
12473,DEV_12473,4081,tablet,ios,v2.9,False,2025-08-17 07:31:40.479076,2026-04-05 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
12474,DEV_12474,6219,tablet,windows,v1.0,False,2024-06-28 07:31:40.479076,2026-04-14 07:31:40.479076,US,GB,0,True,2026-05-27 16:41:43.303822
12475,DEV_12475,9845,mobile,windows,v4.4,False,2025-05-02 07:31:40.479076,2026-03-25 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
12476,DEV_12476,6925,desktop,android,v2.3,False,2026-03-04 07:31:40.479076,2026-03-26 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
12477,DEV_12477,3619,mobile,android,v2.3,False,2025-05-19 07:31:40.479076,2026-04-08 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
12478,DEV_12478,8575,mobile,windows,v5.9,False,2026-03-22 07:31:40.479076,2026-04-11 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
12479,DEV_12479,5457,tablet,macos,v3.6,False,2024-07-28 07:31:40.479076,2026-04-17 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
12480,DEV_12480,3996,mobile,android,v2.6,False,2025-08-23 07:31:40.479076,2026-04-08 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
12481,DEV_12481,5247,mobile,android,v1.5,False,2025-05-22 07:31:40.479076,2026-03-28 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
12482,DEV_12482,4649,mobile,windows,v5.4,False,2026-04-04 07:31:40.479076,2026-04-04 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
12483,DEV_12483,775,desktop,android,v3.8,False,2026-04-15 07:31:40.479076,2026-03-21 07:31:40.479076,GB,US,1,False,2026-05-27 16:41:43.303822
12484,DEV_12484,1936,mobile,macos,v1.4,False,2025-09-02 07:31:40.479076,2026-03-18 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
12485,DEV_12485,9801,mobile,macos,v5.7,False,2026-04-09 07:31:40.479076,2026-03-21 07:31:40.479076,SG,AU,1,False,2026-05-27 16:41:43.303822
12486,DEV_12486,4381,mobile,windows,v3.7,False,2025-10-06 07:31:40.479076,2026-03-27 07:31:40.479076,US,GB,1,False,2026-05-27 16:41:43.303822
12487,DEV_12487,2738,desktop,windows,v1.9,False,2025-04-23 07:31:40.479076,2026-04-16 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
12488,DEV_12488,1075,tablet,windows,v2.2,False,2025-12-26 07:31:40.479076,2026-04-04 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
12490,DEV_12490,4767,desktop,windows,v4.6,False,2026-04-02 07:31:40.479076,2026-03-30 07:31:40.479076,GB,GB,1,False,2026-05-27 16:41:43.303822
12491,DEV_12491,7543,mobile,ios,v1.8,False,2025-08-13 07:31:40.479076,2026-04-15 07:31:40.479076,US,IN,0,True,2026-05-27 16:41:43.303822
12493,DEV_12493,8846,desktop,macos,v5.6,False,2024-08-21 07:31:40.479076,2026-03-30 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
12494,DEV_12494,4981,tablet,ios,v5.3,False,2024-09-27 07:31:40.479076,2026-03-24 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
12495,DEV_12495,1730,mobile,macos,v1.2,False,2024-07-20 07:31:40.479076,2026-03-28 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
12496,DEV_12496,7108,mobile,windows,v4.7,False,2025-02-12 07:31:40.479076,2026-04-09 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
12497,DEV_12497,6212,desktop,windows,v5.2,False,2026-04-10 07:31:40.479076,2026-03-31 07:31:40.479076,AU,SG,1,False,2026-05-27 16:41:43.303822
12498,DEV_12498,9421,tablet,macos,v4.4,False,2025-10-08 07:31:40.479076,2026-03-31 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
12499,DEV_12499,728,tablet,macos,v4.2,False,2025-06-02 07:31:40.479076,2026-04-09 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
12500,DEV_12500,7947,tablet,macos,v5.8,False,2026-02-03 07:31:40.479076,2026-04-07 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
12501,DEV_12501,8344,desktop,android,v5.6,False,2024-11-21 07:31:40.479076,2026-04-01 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
12502,DEV_12502,9634,mobile,android,v3.8,False,2024-09-25 07:31:40.479076,2026-03-24 07:31:40.479076,US,GB,0,True,2026-05-27 16:41:43.303822
12503,DEV_12503,4394,mobile,windows,v2.1,False,2025-11-16 07:31:40.479076,2026-04-12 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
