merchant_id,merchant_ref,merchant_name,legal_name,merchant_category,country_code,settlement_currency,onboarding_date,risk_tier_source,is_active,created_at,updated_at
540,MERCH_540,Merchant_540,Merchant_540_PTY_LTD,food_delivery,IN,USD,2023-11-20,medium,True,2025-09-03 07:26:36.509380,2026-04-17 07:26:36.509380
542,MERCH_542,Merchant_542,Merchant_542_PTY_LTD,travel,IN,AUD,2024-01-13,low,True,2025-05-20 07:26:36.509380,2026-04-17 07:26:36.509380
543,MERCH_543,Merchant_543,Merchant_543_PTY_LTD,electronics,SG,SGD,2025-01-14,medium,True,2026-02-23 07:26:36.509380,2026-04-17 07:26:36.509380
546,MERCH_546,Merchant_546,Merchant_546_PTY_LTD,gaming,SG,SGD,2023-11-23,high,True,2025-07-22 07:26:36.509380,2026-04-17 07:26:36.509380
549,MERCH_549,Merchant_549,Merchant_549_PTY_LTD,subscription,US,USD,2024-11-05,high,True,2025-10-17 07:26:36.509380,2026-04-17 07:26:36.509380
550,MERCH_550,Merchant_550,Merchant_550_PTY_LTD,travel,GB,SGD,2023-09-01,low,True,2026-03-17 07:26:36.509380,2026-04-17 07:26:36.509380
552,MERCH_552,Merchant_552,Merchant_552_PTY_LTD,gaming,AU,USD,2025-06-16,medium,True,2026-03-30 07:26:36.509380,2026-04-17 07:26:36.509380
553,MERCH_553,Merchant_553,Merchant_553_PTY_LTD,subscription,IN,AUD,2024-08-13,medium,True,2025-09-18 07:26:36.509380,2026-04-17 07:26:36.509380
556,MERCH_556,Merchant_556,Merchant_556_PTY_LTD,gaming,SG,INR,2025-07-20,low,True,2025-06-25 07:26:36.509380,2026-04-17 07:26:36.509380
558,MERCH_558,Merchant_558,Merchant_558_PTY_LTD,ecommerce,US,AUD,2024-11-21,medium,True,2026-01-20 07:26:36.509380,2026-04-17 07:26:36.509380
560,MERCH_560,Merchant_560,Merchant_560_PTY_LTD,gaming,IN,USD,2023-09-09,high,True,2025-05-16 07:26:36.509380,2026-04-17 07:26:36.509380
562,MERCH_562,Merchant_562,Merchant_562_PTY_LTD,ecommerce,IN,INR,2024-11-26,medium,True,2025-12-31 07:26:36.509380,2026-04-17 07:26:36.509380
563,MERCH_563,Merchant_563,Merchant_563_PTY_LTD,ecommerce,US,INR,2025-03-28,medium,True,2026-03-21 07:26:36.509380,2026-04-17 07:26:36.509380
564,MERCH_564,Merchant_564,Merchant_564_PTY_LTD,electronics,US,USD,2025-06-25,high,True,2025-10-29 07:26:36.509380,2026-04-17 07:26:36.509380
565,MERCH_565,Merchant_565,Merchant_565_PTY_LTD,electronics,GB,INR,2024-10-08,low,True,2025-12-18 07:26:36.509380,2026-04-17 07:26:36.509380
566,MERCH_566,Merchant_566,Merchant_566_PTY_LTD,subscription,AU,INR,2024-11-08,low,True,2026-03-11 07:26:36.509380,2026-04-17 07:26:36.509380
567,MERCH_567,Merchant_567,Merchant_567_PTY_LTD,gaming,SG,GBP,2025-03-29,low,True,2026-01-26 07:26:36.509380,2026-04-17 07:26:36.509380
568,MERCH_568,Merchant_568,Merchant_568_PTY_LTD,food_delivery,GB,SGD,2024-08-14,high,True,2026-02-04 07:26:36.509380,2026-04-17 07:26:36.509380
569,MERCH_569,Merchant_569,Merchant_569_PTY_LTD,travel,US,SGD,2025-11-15,medium,True,2025-08-11 07:26:36.509380,2026-04-17 07:26:36.509380
529,MERCH_529,Merchant_529,Merchant_529_PTY_LTD,electronics,AU,AUDD,2024-09-04,low,True,2025-09-12 07:26:36.509380,2026-04-17 07:26:36.509380
516,MERCH_516,Merchant_516,Merchant_516_PTY_LTD,travel,SG,XXX,2025-09-22,high,True,2025-05-15 07:26:36.509380,2026-04-17 07:26:36.509380
517,MERCH_517,Merchant_517,Merchant_517_PTY_LTD,Ecommerce,SG,SGD,2023-09-27,low,True,2025-10-05 07:26:36.509380,2026-04-17 07:26:36.509380
519,MERCH_519,Merchant_519,Merchant_519_PTY_LTD,Ecommerce,IN,SGD,2024-12-18,high,True,2025-09-29 07:26:36.509380,2026-04-17 07:26:36.509380
559,MERCH_559,Merchant_559,Merchant_559_PTY_LTD,Ecommerce,US,AUD,2023-12-26,medium,True,2025-10-13 07:26:36.509380,2026-04-17 07:26:36.509380
508,MERCH_508,Merchant_508,Merchant_508_PTY_LTD,FOOD_DELIVERY,GB,GBP,2025-07-30,high,True,2025-08-21 07:26:36.509380,2026-04-17 07:26:36.509380
541,MERCH_541,Merchant_541,Merchant_541_PTY_LTD,FOOD_DELIVERY,SG,INR,2025-03-01,low,True,2026-04-04 07:26:36.509380,2026-04-17 07:26:36.509380
557,MERCH_557,Merchant_557,Merchant_557_PTY_LTD,FOOD_DELIVERY,SG,AUD,2024-03-14,high,True,2025-11-06 07:26:36.509380,2026-04-17 07:26:36.509380
545,MERCH_545,Merchant_545,Merchant_545_PTY_LTD,travel ,US,INR,2025-04-26,medium,True,2025-11-24 07:26:36.509380,2026-04-17 07:26:36.509380
515,MERCH_515,Merchant_515,,electronics,GB,AUD,2025-05-01,medium,True,2025-09-25 07:26:36.509380,2026-04-17 07:26:36.509380
528,MERCH_528,Merchant_528,Merchant_528_PTY_LTD,gaming,AU,AUD,2026-05-31,high,True,2026-02-26 07:26:36.509380,2026-04-17 07:26:36.509380
555,MERCH_555,Merchant_555,Merchant_555_PTY_LTD,electronics,IN,USD,2024-08-28,High,True,2026-01-26 07:26:36.509380,2026-04-17 07:26:36.509380
561,MERCH_561,Merchant_561,Merchant_561_PTY_LTD,travel,SG,SGD,2024-04-21,High,True,2026-02-26 07:26:36.509380,2026-04-17 07:26:36.509380
514,MERCH_514,Merchant_514,Merchant_514_PTY_LTD,travel,AU,AUD,2026-09-20,MEDIUM,True,2025-10-14 07:26:36.509380,2026-04-17 07:26:36.509380
554,MERCH_554,Merchant_554,,gaming,SG,INR,2026-03-04,low,True,2026-02-21 07:26:36.509380,2026-04-17 07:26:36.509380
531,MERCH_531,Merchant_531,,gaming,GB,usd,2024-08-30,medium,True,2025-09-21 07:26:36.509380,2026-04-17 07:26:36.509380
570,MERCH_570,Merchant_570,Merchant_570_PTY_LTD,travel,AU,INR,2024-04-19,medium,True,2025-05-01 07:26:36.509380,2026-04-17 07:26:36.509380
572,MERCH_572,Merchant_572,Merchant_572_PTY_LTD,food_delivery,US,USD,2025-10-28,high,True,2025-08-07 07:26:36.509380,2026-04-17 07:26:36.509380
573,MERCH_573,Merchant_573,Merchant_573_PTY_LTD,travel,US,GBP,2026-01-01,medium,False,2025-10-15 07:26:36.509380,2026-04-17 07:26:36.509380
574,MERCH_574,Merchant_574,Merchant_574_PTY_LTD,subscription,US,INR,2026-03-25,medium,True,2025-09-29 07:26:36.509380,2026-04-17 07:26:36.509380
576,MERCH_576,Merchant_576,Merchant_576_PTY_LTD,gaming,SG,INR,2025-03-12,low,True,2025-12-26 07:26:36.509380,2026-04-17 07:26:36.509380
577,MERCH_577,Merchant_577,Merchant_577_PTY_LTD,ecommerce,US,USD,2024-06-01,low,True,2025-12-04 07:26:36.509380,2026-04-17 07:26:36.509380
578,MERCH_578,Merchant_578,Merchant_578_PTY_LTD,electronics,US,INR,2023-11-13,low,False,2025-07-17 07:26:36.509380,2026-04-17 07:26:36.509380
579,MERCH_579,Merchant_579,Merchant_579_PTY_LTD,food_delivery,US,USD,2025-06-04,high,True,2026-03-24 07:26:36.509380,2026-04-17 07:26:36.509380
580,MERCH_580,Merchant_580,Merchant_580_PTY_LTD,electronics,IN,AUD,2025-03-20,medium,True,2025-07-24 07:26:36.509380,2026-04-17 07:26:36.509380
581,MERCH_581,Merchant_581,Merchant_581_PTY_LTD,ecommerce,SG,INR,2023-11-27,low,True,2026-02-27 07:26:36.509380,2026-04-17 07:26:36.509380
582,MERCH_582,Merchant_582,Merchant_582_PTY_LTD,food_delivery,AU,AUD,2023-08-24,high,False,2026-01-08 07:26:36.509380,2026-04-17 07:26:36.509380
583,MERCH_583,Merchant_583,Merchant_583_PTY_LTD,electronics,SG,INR,2025-08-02,medium,True,2025-08-22 07:26:36.509380,2026-04-17 07:26:36.509380
584,MERCH_584,Merchant_584,Merchant_584_PTY_LTD,food_delivery,AU,SGD,2024-06-05,low,False,2025-11-07 07:26:36.509380,2026-04-17 07:26:36.509380
585,MERCH_585,Merchant_585,Merchant_585_PTY_LTD,subscription,US,INR,2024-12-19,low,True,2025-08-12 07:26:36.509380,2026-04-17 07:26:36.509380
586,MERCH_586,Merchant_586,Merchant_586_PTY_LTD,gaming,GB,GBP,2023-12-25,high,True,2026-03-08 07:26:36.509380,2026-04-17 07:26:36.509380
587,MERCH_587,Merchant_587,Merchant_587_PTY_LTD,subscription,US,GBP,2023-11-29,medium,True,2026-02-14 07:26:36.509380,2026-04-17 07:26:36.509380
590,MERCH_590,Merchant_590,Merchant_590_PTY_LTD,subscription,SG,SGD,2025-09-13,high,True,2025-11-15 07:26:36.509380,2026-04-17 07:26:36.509380
591,MERCH_591,Merchant_591,Merchant_591_PTY_LTD,ecommerce,US,SGD,2023-10-06,medium,True,2025-06-28 07:26:36.509380,2026-04-17 07:26:36.509380
592,MERCH_592,Merchant_592,Merchant_592_PTY_LTD,travel,US,INR,2024-03-12,high,True,2025-08-10 07:26:36.509380,2026-04-17 07:26:36.509380
593,MERCH_593,Merchant_593,Merchant_593_PTY_LTD,subscription,SG,AUD,2024-06-14,high,True,2025-09-21 07:26:36.509380,2026-04-17 07:26:36.509380
594,MERCH_594,Merchant_594,Merchant_594_PTY_LTD,electronics,IN,AUD,2024-12-12,low,True,2025-08-15 07:26:36.509380,2026-04-17 07:26:36.509380
596,MERCH_596,Merchant_596,Merchant_596_PTY_LTD,food_delivery,US,INR,2025-11-20,low,True,2025-08-17 07:26:36.509380,2026-04-17 07:26:36.509380
597,MERCH_597,Merchant_597,Merchant_597_PTY_LTD,food_delivery,GB,INR,2025-09-08,low,True,2025-08-02 07:26:36.509380,2026-04-17 07:26:36.509380
599,MERCH_599,Merchant_599,Merchant_599_PTY_LTD,gaming,AU,GBP,2026-01-24,medium,True,2025-12-23 07:26:36.509380,2026-04-17 07:26:36.509380
600,MERCH_600,Merchant_600,Merchant_600_PTY_LTD,electronics,GB,USD,2024-05-13,high,True,2025-04-30 07:26:36.509380,2026-04-17 07:26:36.509380
601,MERCH_601,Merchant_601,Merchant_601_PTY_LTD,subscription,AU,SGD,2025-08-06,medium,True,2025-11-13 07:26:36.509380,2026-04-17 07:26:36.509380
603,MERCH_603,Merchant_603,Merchant_603_PTY_LTD,travel,IN,INR,2023-07-25,high,True,2025-09-23 07:26:36.509380,2026-04-17 07:26:36.509380
604,MERCH_604,Merchant_604,Merchant_604_PTY_LTD,electronics,IN,INR,2025-01-11,high,False,2025-06-26 07:26:36.509380,2026-04-17 07:26:36.509380
605,MERCH_605,Merchant_605,Merchant_605_PTY_LTD,electronics,SG,INR,2024-09-17,high,True,2025-08-30 07:26:36.509380,2026-04-17 07:26:36.509380
610,MERCH_610,Merchant_610,Merchant_610_PTY_LTD,travel,AU,USD,2025-05-08,high,True,2025-08-07 07:26:36.509380,2026-04-17 07:26:36.509380
611,MERCH_611,Merchant_611,Merchant_611_PTY_LTD,electronics,GB,GBP,2024-10-15,high,True,2025-11-13 07:26:36.509380,2026-04-17 07:26:36.509380
612,MERCH_612,Merchant_612,Merchant_612_PTY_LTD,travel,GB,INR,2026-04-08,low,False,2025-08-06 07:26:36.509380,2026-04-17 07:26:36.509380
613,MERCH_613,Merchant_613,Merchant_613_PTY_LTD,ecommerce,SG,GBP,2024-09-05,high,True,2025-05-22 07:26:36.509380,2026-04-17 07:26:36.509380
614,MERCH_614,Merchant_614,Merchant_614_PTY_LTD,food_delivery,US,INR,2025-01-18,low,True,2025-11-16 07:26:36.509380,2026-04-17 07:26:36.509380
615,MERCH_615,Merchant_615,Merchant_615_PTY_LTD,ecommerce,GB,SGD,2024-05-29,medium,True,2025-08-18 07:26:36.509380,2026-04-17 07:26:36.509380
616,MERCH_616,Merchant_616,Merchant_616_PTY_LTD,ecommerce,IN,INR,2025-12-09,high,True,2026-02-09 07:26:36.509380,2026-04-17 07:26:36.509380
619,MERCH_619,Merchant_619,Merchant_619_PTY_LTD,travel,GB,USD,2024-01-13,medium,True,2025-07-11 07:26:36.509380,2026-04-17 07:26:36.509380
620,MERCH_620,Merchant_620,Merchant_620_PTY_LTD,gaming,IN,SGD,2024-06-26,medium,True,2025-12-21 07:26:36.509380,2026-04-17 07:26:36.509380
621,MERCH_621,Merchant_621,Merchant_621_PTY_LTD,electronics,US,INR,2025-05-31,high,True,2025-05-24 07:26:36.509380,2026-04-17 07:26:36.509380
622,MERCH_622,Merchant_622,Merchant_622_PTY_LTD,food_delivery,AU,AUD,2025-07-20,low,True,2025-07-20 07:26:36.509380,2026-04-17 07:26:36.509380
623,MERCH_623,Merchant_623,Merchant_623_PTY_LTD,gaming,GB,GBP,2023-09-10,high,True,2026-02-03 07:26:36.509380,2026-04-17 07:26:36.509380
625,MERCH_625,Merchant_625,Merchant_625_PTY_LTD,electronics,IN,AUD,2024-09-17,medium,False,2025-10-18 07:26:36.509380,2026-04-17 07:26:36.509380
627,MERCH_627,Merchant_627,Merchant_627_PTY_LTD,electronics,US,USD,2025-12-27,medium,True,2025-05-28 07:26:36.509380,2026-04-17 07:26:36.509380
628,MERCH_628,Merchant_628,Merchant_628_PTY_LTD,electronics,AU,USD,2023-12-22,high,True,2025-07-01 07:26:36.509380,2026-04-17 07:26:36.509380
630,MERCH_630,Merchant_630,Merchant_630_PTY_LTD,electronics,SG,AUD,2024-03-20,high,True,2025-08-09 07:26:36.509380,2026-04-17 07:26:36.509380
631,MERCH_631,Merchant_631,Merchant_631_PTY_LTD,subscription,SG,GBP,2026-03-17,medium,True,2025-06-10 07:26:36.509380,2026-04-17 07:26:36.509380
632,MERCH_632,Merchant_632,Merchant_632_PTY_LTD,travel,IN,INR,2026-04-10,high,True,2026-02-12 07:26:36.509380,2026-04-17 07:26:36.509380
588,MERCH_588,Merchant_588,Merchant_588_PTY_LTD,gaming,US,AUDD,2023-10-13,low,True,2025-09-01 07:26:36.509380,2026-04-17 07:26:36.509380
589,MERCH_589,Merchant_589,Merchant_589_PTY_LTD,ecommerce,US,AUDD,2024-02-14,medium,True,2025-06-13 07:26:36.509380,2026-04-17 07:26:36.509380
608,MERCH_608,Merchant_608,Merchant_608_PTY_LTD,travel,GB,AUDD,2025-01-05,low,True,2025-05-19 07:26:36.509380,2026-04-17 07:26:36.509380
629,MERCH_629,Merchant_629,Merchant_629_PTY_LTD,travel,IN,AUDD,2024-02-21,medium,True,2025-07-29 07:26:36.509380,2026-04-17 07:26:36.509380
575,MERCH_575,Merchant_575,Merchant_575_PTY_LTD,FOOD_DELIVERY,GB,SGD,2025-04-24,low,True,2025-07-21 07:26:36.509380,2026-04-17 07:26:36.509380
602,MERCH_602,Merchant_602,Merchant_602_PTY_LTD,FOOD_DELIVERY,IN,SGD,2024-08-31,medium,True,2025-09-22 07:26:36.509380,2026-04-17 07:26:36.509380
618,MERCH_618,Merchant_618,Merchant_618_PTY_LTD,travel ,SG,INR,2023-12-26,low,True,2025-11-23 07:26:36.509380,2026-04-17 07:26:36.509380
571,MERCH_571,Merchant_571,Merchant_571_PTY_LTD,gaming,GB,AUD,2026-07-22,low,True,2025-10-18 07:26:36.509380,2026-04-17 07:26:36.509380
624,MERCH_624,Merchant_624,Merchant_624_PTY_LTD,food_delivery,SG,GBP,2026-05-23,high,True,2026-04-13 07:26:36.509380,2026-04-17 07:26:36.509380
633,MERCH_633,Merchant_633,Merchant_633_PTY_LTD,travel,US,SGD,2024-10-16,high,True,2026-03-09 07:26:36.509380,2026-04-17 07:26:36.509380
634,MERCH_634,Merchant_634,Merchant_634_PTY_LTD,electronics,GB,SGD,2024-06-13,low,False,2025-04-19 07:26:36.509380,2026-04-17 07:26:36.509380
636,MERCH_636,Merchant_636,Merchant_636_PTY_LTD,travel,US,SGD,2024-09-11,medium,True,2025-08-21 07:26:36.509380,2026-04-17 07:26:36.509380
637,MERCH_637,Merchant_637,Merchant_637_PTY_LTD,ecommerce,GB,GBP,2023-12-13,medium,True,2025-05-07 07:26:36.509380,2026-04-17 07:26:36.509380
642,MERCH_642,Merchant_642,Merchant_642_PTY_LTD,travel,IN,SGD,2024-08-07,medium,True,2025-10-10 07:26:36.509380,2026-04-17 07:26:36.509380
645,MERCH_645,Merchant_645,Merchant_645_PTY_LTD,food_delivery,GB,SGD,2023-11-24,high,True,2025-05-14 07:26:36.509380,2026-04-17 07:26:36.509380
646,MERCH_646,Merchant_646,Merchant_646_PTY_LTD,electronics,GB,GBP,2023-12-13,low,True,2026-02-04 07:26:36.509380,2026-04-17 07:26:36.509380
648,MERCH_648,Merchant_648,Merchant_648_PTY_LTD,subscription,IN,GBP,2025-05-18,medium,True,2025-11-10 07:26:36.509380,2026-04-17 07:26:36.509380
649,MERCH_649,Merchant_649,Merchant_649_PTY_LTD,travel,US,INR,2024-04-06,high,True,2025-11-14 07:26:36.509380,2026-04-17 07:26:36.509380
650,MERCH_650,Merchant_650,Merchant_650_PTY_LTD,travel,GB,AUD,2023-10-23,medium,True,2026-04-05 07:26:36.509380,2026-04-17 07:26:36.509380
651,MERCH_651,Merchant_651,Merchant_651_PTY_LTD,subscription,AU,SGD,2025-02-04,low,True,2025-12-16 07:26:36.509380,2026-04-17 07:26:36.509380
652,MERCH_652,Merchant_652,Merchant_652_PTY_LTD,subscription,GB,SGD,2025-02-18,medium,True,2025-06-23 07:26:36.509380,2026-04-17 07:26:36.509380
654,MERCH_654,Merchant_654,Merchant_654_PTY_LTD,electronics,GB,USD,2025-05-21,high,True,2026-02-21 07:26:36.509380,2026-04-17 07:26:36.509380
655,MERCH_655,Merchant_655,Merchant_655_PTY_LTD,subscription,IN,GBP,2025-12-18,high,True,2025-10-21 07:26:36.509380,2026-04-17 07:26:36.509380
657,MERCH_657,Merchant_657,Merchant_657_PTY_LTD,food_delivery,SG,AUD,2023-09-22,medium,False,2025-05-01 07:26:36.509380,2026-04-17 07:26:36.509380
658,MERCH_658,Merchant_658,Merchant_658_PTY_LTD,electronics,AU,USD,2024-12-09,low,True,2025-12-13 07:26:36.509380,2026-04-17 07:26:36.509380
660,MERCH_660,Merchant_660,Merchant_660_PTY_LTD,food_delivery,GB,GBP,2024-10-18,medium,True,2025-06-05 07:26:36.509380,2026-04-17 07:26:36.509380
661,MERCH_661,Merchant_661,Merchant_661_PTY_LTD,food_delivery,US,GBP,2025-01-24,medium,True,2026-01-22 07:26:36.509380,2026-04-17 07:26:36.509380
662,MERCH_662,Merchant_662,Merchant_662_PTY_LTD,subscription,SG,AUD,2024-01-01,high,True,2025-10-13 07:26:36.509380,2026-04-17 07:26:36.509380
663,MERCH_663,Merchant_663,Merchant_663_PTY_LTD,electronics,SG,GBP,2024-11-20,high,False,2026-02-25 07:26:36.509380,2026-04-17 07:26:36.509380
664,MERCH_664,Merchant_664,Merchant_664_PTY_LTD,travel,IN,USD,2024-05-04,high,True,2025-12-12 07:26:36.509380,2026-04-17 07:26:36.509380
665,MERCH_665,Merchant_665,Merchant_665_PTY_LTD,gaming,AU,USD,2024-03-03,high,True,2025-12-10 07:26:36.509380,2026-04-17 07:26:36.509380
666,MERCH_666,Merchant_666,Merchant_666_PTY_LTD,electronics,SG,INR,2024-11-29,medium,True,2025-07-20 07:26:36.509380,2026-04-17 07:26:36.509380
667,MERCH_667,Merchant_667,Merchant_667_PTY_LTD,gaming,AU,AUD,2024-08-29,low,True,2026-03-12 07:26:36.509380,2026-04-17 07:26:36.509380
668,MERCH_668,Merchant_668,Merchant_668_PTY_LTD,gaming,IN,GBP,2024-03-04,high,True,2025-09-17 07:26:36.509380,2026-04-17 07:26:36.509380
670,MERCH_670,Merchant_670,Merchant_670_PTY_LTD,subscription,AU,AUD,2023-11-29,high,True,2026-04-08 07:26:36.509380,2026-04-17 07:26:36.509380
671,MERCH_671,Merchant_671,Merchant_671_PTY_LTD,food_delivery,SG,AUD,2026-03-19,low,True,2025-11-20 07:26:36.509380,2026-04-17 07:26:36.509380
672,MERCH_672,Merchant_672,Merchant_672_PTY_LTD,gaming,AU,USD,2024-09-27,high,True,2025-08-19 07:26:36.509380,2026-04-17 07:26:36.509380
673,MERCH_673,Merchant_673,Merchant_673_PTY_LTD,travel,SG,USD,2026-03-28,high,True,2025-09-28 07:26:36.509380,2026-04-17 07:26:36.509380
674,MERCH_674,Merchant_674,Merchant_674_PTY_LTD,food_delivery,AU,INR,2024-04-08,low,True,2025-10-05 07:26:36.509380,2026-04-17 07:26:36.509380
677,MERCH_677,Merchant_677,Merchant_677_PTY_LTD,travel,AU,AUD,2026-03-27,low,True,2025-10-19 07:26:36.509380,2026-04-17 07:26:36.509380
678,MERCH_678,Merchant_678,Merchant_678_PTY_LTD,subscription,IN,SGD,2026-04-13,medium,True,2025-06-03 07:26:36.509380,2026-04-17 07:26:36.509380
679,MERCH_679,Merchant_679,Merchant_679_PTY_LTD,food_delivery,IN,INR,2024-04-01,low,True,2025-08-06 07:26:36.509380,2026-04-17 07:26:36.509380
680,MERCH_680,Merchant_680,Merchant_680_PTY_LTD,electronics,GB,AUD,2025-06-30,low,True,2026-01-28 07:26:36.509380,2026-04-17 07:26:36.509380
681,MERCH_681,Merchant_681,Merchant_681_PTY_LTD,electronics,SG,GBP,2025-02-25,high,True,2025-05-23 07:26:36.509380,2026-04-17 07:26:36.509380
682,MERCH_682,Merchant_682,Merchant_682_PTY_LTD,travel,AU,SGD,2025-05-22,high,True,2025-05-16 07:26:36.509380,2026-04-17 07:26:36.509380
683,MERCH_683,Merchant_683,Merchant_683_PTY_LTD,gaming,IN,USD,2024-01-14,high,True,2025-06-12 07:26:36.509380,2026-04-17 07:26:36.509380
684,MERCH_684,Merchant_684,Merchant_684_PTY_LTD,gaming,SG,AUD,2024-05-02,low,True,2026-02-28 07:26:36.509380,2026-04-17 07:26:36.509380
685,MERCH_685,Merchant_685,Merchant_685_PTY_LTD,gaming,AU,SGD,2024-01-06,medium,False,2026-03-15 07:26:36.509380,2026-04-17 07:26:36.509380
687,MERCH_687,Merchant_687,Merchant_687_PTY_LTD,travel,US,GBP,2023-08-02,high,True,2025-11-01 07:26:36.509380,2026-04-17 07:26:36.509380
688,MERCH_688,Merchant_688,Merchant_688_PTY_LTD,gaming,AU,GBP,2023-10-31,medium,True,2026-01-31 07:26:36.509380,2026-04-17 07:26:36.509380
693,MERCH_693,Merchant_693,Merchant_693_PTY_LTD,gaming,IN,USD,2024-10-18,medium,True,2025-06-10 07:26:36.509380,2026-04-17 07:26:36.509380
694,MERCH_694,Merchant_694,Merchant_694_PTY_LTD,food_delivery,GB,USD,2025-09-23,medium,False,2025-09-30 07:26:36.509380,2026-04-17 07:26:36.509380
695,MERCH_695,Merchant_695,Merchant_695_PTY_LTD,subscription,IN,INR,2024-07-16,low,False,2026-02-10 07:26:36.509380,2026-04-17 07:26:36.509380
643,MERCH_643,Merchant_643,Merchant_643_PTY_LTD,subscription,GB,AUDD,2024-04-16,low,True,2025-06-07 07:26:36.509380,2026-04-17 07:26:36.509380
653,MERCH_653,Merchant_653,Merchant_653_PTY_LTD,food_delivery,AU,usd,2025-10-29,medium,True,2025-10-13 07:26:36.509380,2026-04-17 07:26:36.509380
641,MERCH_641,Merchant_641,Merchant_641_PTY_LTD,electronics,AU,XXX,2023-12-28,high,True,2025-05-22 07:26:36.509380,2026-04-17 07:26:36.509380
675,MERCH_675,Merchant_675,Merchant_675_PTY_LTD,electronics,SG,XXX,2025-02-20,low,False,2025-05-06 07:26:36.509380,2026-04-17 07:26:36.509380
690,MERCH_690,Merchant_690,Merchant_690_PTY_LTD,travel,US,AUD,2025-12-26,MEDIUM,True,2025-05-23 07:26:36.509380,2026-04-17 07:26:36.509380
644,MERCH_644,Merchant_644,Merchant_644_PTY_LTD,FOOD_DELIVERY,AU,GBP,2023-07-28,low,True,2025-10-26 07:26:36.509380,2026-04-17 07:26:36.509380
647,MERCH_647,Merchant_647,Merchant_647_PTY_LTD,travel ,US,AUD,2024-07-09,high,True,2026-02-01 07:26:36.509380,2026-04-17 07:26:36.509380
638,MERCH_638,Merchant_638,Merchant_638_PTY_LTD,travel,IN,AUD,2026-06-12,low,False,2026-04-16 07:26:36.509380,2026-04-17 07:26:36.509380
691,MERCH_691,Merchant_691,Merchant_691_PTY_LTD,food_delivery,SG,AUD,2026-03-28,High,False,2025-06-08 07:26:36.509380,2026-04-17 07:26:36.509380
640,MERCH_640,Merchant_640,Merchant_640_PTY_LTD,FOOD_DELIVERY,IN,USD,2024-01-23,High,True,2026-03-03 07:26:36.509380,2026-04-17 07:26:36.509380
635,MERCH_635,Merchant_635,,food_delivery,AU,GBP,2024-10-17,low,True,2025-11-08 07:26:36.509380,2026-04-17 07:26:36.509380
656,MERCH_656,Merchant_656,,subscription,SG,INR,2024-01-10,medium,True,2025-09-20 07:26:36.509380,2026-04-17 07:26:36.509380
686,MERCH_686,Merchant_686,,electronics,SG,SGD,2025-01-22,medium,True,2026-03-21 07:26:36.509380,2026-04-17 07:26:36.509380
696,MERCH_696,Merchant_696,Merchant_696_PTY_LTD,electronics,SG,GBP,2023-11-19,low,True,2025-12-22 07:26:36.509380,2026-04-17 07:26:36.509380
697,MERCH_697,Merchant_697,Merchant_697_PTY_LTD,subscription,SG,GBP,2026-03-22,high,True,2025-07-31 07:26:36.509380,2026-04-17 07:26:36.509380
698,MERCH_698,Merchant_698,Merchant_698_PTY_LTD,ecommerce,SG,GBP,2026-02-28,low,True,2025-06-19 07:26:36.509380,2026-04-17 07:26:36.509380
700,MERCH_700,Merchant_700,Merchant_700_PTY_LTD,gaming,US,GBP,2025-07-10,high,True,2025-10-12 07:26:36.509380,2026-04-17 07:26:36.509380
702,MERCH_702,Merchant_702,Merchant_702_PTY_LTD,travel,US,USD,2025-01-19,high,True,2025-06-17 07:26:36.509380,2026-04-17 07:26:36.509380
705,MERCH_705,Merchant_705,Merchant_705_PTY_LTD,gaming,US,USD,2025-04-03,low,True,2026-02-13 07:26:36.509380,2026-04-17 07:26:36.509380
706,MERCH_706,Merchant_706,Merchant_706_PTY_LTD,food_delivery,GB,INR,2024-07-08,low,True,2025-12-23 07:26:36.509380,2026-04-17 07:26:36.509380
707,MERCH_707,Merchant_707,Merchant_707_PTY_LTD,travel,GB,AUD,2024-07-01,high,False,2026-04-11 07:26:36.509380,2026-04-17 07:26:36.509380
708,MERCH_708,Merchant_708,Merchant_708_PTY_LTD,food_delivery,US,USD,2025-05-17,medium,True,2025-05-27 07:26:36.509380,2026-04-17 07:26:36.509380
709,MERCH_709,Merchant_709,Merchant_709_PTY_LTD,gaming,AU,GBP,2025-07-12,low,True,2025-10-27 07:26:36.509380,2026-04-17 07:26:36.509380
714,MERCH_714,Merchant_714,Merchant_714_PTY_LTD,food_delivery,AU,USD,2025-07-10,low,False,2025-12-04 07:26:36.509380,2026-04-17 07:26:36.509380
715,MERCH_715,Merchant_715,Merchant_715_PTY_LTD,subscription,IN,INR,2025-07-11,low,False,2025-07-20 07:26:36.509380,2026-04-17 07:26:36.509380
716,MERCH_716,Merchant_716,Merchant_716_PTY_LTD,electronics,US,SGD,2024-07-31,medium,True,2025-08-30 07:26:36.509380,2026-04-17 07:26:36.509380
717,MERCH_717,Merchant_717,Merchant_717_PTY_LTD,subscription,AU,SGD,2024-10-03,medium,True,2026-04-08 07:26:36.509380,2026-04-17 07:26:36.509380
718,MERCH_718,Merchant_718,Merchant_718_PTY_LTD,electronics,AU,SGD,2024-01-28,high,False,2026-03-26 07:26:36.509380,2026-04-17 07:26:36.509380
719,MERCH_719,Merchant_719,Merchant_719_PTY_LTD,electronics,US,INR,2024-04-24,medium,True,2026-02-21 07:26:36.509380,2026-04-17 07:26:36.509380
